gene,sex_effect,treatment_effect,interaction,interaction_p,treatment_p,interaction_padj,treatment_padj
eIF3j,0.046570301055908286,0.09837865829467773,-0.01997089385986328,0.9557203406880548,0.5917350799629255,0.9932801950013658,0.7915351667489837
vig2,0.11786496639251726,-0.1147388219833374,0.015189409255981001,0.9559324719020174,0.42456008205409584,0.9932801950013658,0.6937212817009805
CG4927,0.27375525422394287,-0.401144551113248,-0.02023493871092813,0.9559477757523038,0.08020866906703138,0.9932801950013658,0.5053906906866441
CG6013,0.13499951362609916,-0.14855837821960538,0.021650791168212447,0.9561646751473553,0.46715780271704216,0.9932801950013658,0.7175092510536006
CG32112,0.1112920045852665,0.05340325832366899,-0.009994745254517046,0.9562287915111835,0.5663844171405344,0.9932801950013658,0.7806474531380844
Fgop2,0.27364981174469033,-0.2547153234481816,0.0158455371856685,0.9563926279599091,0.13473625253847388,0.9932801950013658,0.5231632255748121
Rdl,0.02856802940368771,-0.1544539928436306,0.008786678314208096,0.9570454048774583,0.11416155258297138,0.9932801950013658,0.5188827073212923
Swt1,0.162309050559998,-0.26441299915313765,-0.008470296859741655,0.9571876176326909,0.02345337754239366,0.9932801950013658,0.4653567407263072
Mhc,0.38325972855091106,-0.296348586678505,0.03462389111518843,0.9572381481320172,0.3840355481606831,0.9932801950013658,0.6704007010129238
CG34398,0.9486277997493747,0.5249201357364652,-0.01858311891555775,0.957285960188012,0.032291463127057496,0.9932801950013658,0.47213591591383497
Sobp,0.02876761555671707,0.07222685217857339,-0.02114266157150302,0.9572954982933303,0.7168970909866467,0.9932801950013658,0.8657673512622767
lncRNA:CR45217,-0.02827928960323329,0.0179421305656432,0.019170165061950656,0.9574745551868894,0.9205307047150355,0.9932801950013658,0.9674786972606183
CG5916,0.3143299818038945,-0.23894989490509078,-0.008866548538208452,0.9576062212620479,0.03807720098019737,0.9932801950013658,0.47473694388317683
prim,0.12027525901794442,-0.14388084411621094,0.01946449279785112,0.9576555888208835,0.45056525647024637,0.9932801950013658,0.7088501113428604
CG13894,-0.21864455938339228,0.1340530514717102,-0.005863308906555398,0.9577806724615475,0.0616043685146795,0.9932801950013658,0.4979084373955304
Hsp110,0.1906044483184816,-0.1704390048980713,0.010468959808348721,0.957856822702315,0.14109201661721502,0.9932801950013658,0.523427429984986
CG31288,-0.0785106010735035,0.16260674968361852,-0.010186664760112762,0.9579245930589262,0.14757059599570016,0.9932801950013658,0.5274708598598686
CtIP,0.12172544002532991,-0.11712110042572066,-0.014108419418335405,0.9579340471081109,0.4041696612438443,0.9932801950013658,0.6846236226908282
Dus3,0.16238027811050448,0.08401983976364069,-0.008810877799988015,0.9580061968547828,0.3454640375415513,0.9932801950013658,0.6486403854033505
Drp1,0.2815912961959842,-0.18454611301422164,0.009208440780639204,0.9581513819285594,0.08882357868116826,0.9932801950013658,0.508227852732338
CG5273,-0.06208539009094182,0.21145081520080433,-0.020447254180908647,0.9582577698808189,0.31353984448220057,0.9932801950013658,0.6243555665605507
lncRNA:CR45388,0.212714731693268,0.1628445982933041,0.008060693740844616,0.9582867414742919,0.08777531355152354,0.9932801950013658,0.508227852732338
CG34201,0.035643689334392575,0.05787038058042521,-0.007928356528282166,0.9583427771986374,0.46267899037207527,0.9932801950013658,0.7158041607715495
CG6424,-0.02385950088500971,0.4091935157775878,0.028759479522705078,0.9584708122717034,0.18999658839268488,0.9932801950013658,0.5451439726280719
mnd,-0.8776211738586426,0.38643765449523926,-0.03776073455810591,0.9584914394524344,0.3203337877019098,0.9932801950013658,0.6302714830474971
EndoGI,0.034083247184753536,-0.08847033977508545,0.010511398315429465,0.9584960070713302,0.4040396714576519,0.9932801950013658,0.6846236226908282
otk2,-0.5733882188796997,0.4313173294067383,-0.0059337615966794655,0.9585113131787227,0.0012946243272042902,0.9932801950013658,0.379027414319476
Apl,0.10308378934860243,-0.05255776643753074,0.014349102973937988,0.958651946944258,0.7067981274871485,0.9932801950013658,0.8592408339491547
Vm32E,0.20356732606887828,-0.11448168754577637,-0.013184070587158203,0.9587111498449669,0.3929085753824536,0.9932801950013658,0.6757250883727886
CG11696,0.1209105253219607,-0.19799315929412908,0.01392722129821733,0.9587352080196005,0.19255814021011314,0.9932801950013658,0.5481708971747143
poe,0.11985349655151398,0.14365816116332963,0.017738819122314453,0.95876121536856,0.4232057167375122,0.9932801950013658,0.6934375100579604
CG31676,0.05012625455856354,-0.30274194478988714,-0.025926232337952104,0.958878471450536,0.2693322510247967,0.9932801950013658,0.588355530412725
CG8180,-0.3476726412773131,0.6328360438346858,0.013796448707580566,0.958915099788779,0.007340755544542992,0.9932801950013658,0.4340707659221785
Max,0.17358481884002713,-0.24610507488250777,-0.01726317405700728,0.958940531950673,0.19334058483832497,0.9932801950013658,0.5485799953978238
Spn42Da,0.05490773916244528,-0.07502669095993064,0.019777894020080344,0.958963009021158,0.6991750845431458,0.9932801950013658,0.8554897798265982
CG14495,-0.22720827162265772,-0.06252695620059967,-0.026400476694107167,0.9591328723082427,0.8089458787521598,0.9932801950013658,0.912623164073618
Plc21C,0.10202169418335016,-0.046586513519288,0.012689590454100674,0.9591386115065293,0.7094073048139744,0.9932801950013658,0.8608342514639614
hmw,-0.2210151553153992,-0.04420908540487284,-0.008346751332283076,0.9592722048595472,0.5957174941050732,0.9932801950013658,0.7936857020684015
vir-1,-0.06843745708465516,0.29317200183868275,0.017323255538939986,0.9592826516745889,0.13981100043850261,0.9932801950013658,0.5231632255748121
CG34338,0.20470470935106283,0.09988217800855625,-0.01429067552089694,0.9593131869981144,0.49022968707679687,0.9932801950013658,0.7348256711761179
Marcal1,-0.004166513681411677,-0.05339631438255321,-0.01848047971725475,0.9596355278627196,0.7711981272119726,0.9932801950013658,0.8929212421649712
wisp,-0.18568575382232655,-0.08970260620117199,0.03053629398345936,0.9596796184865745,0.767775421603512,0.9932801950013658,0.8915798192474355
CG12259,0.2360389828681948,-0.16658729314804122,0.010880827903747337,0.9597033403150433,0.17507067688427438,0.9932801950013658,0.5412700262593162
Letm1,0.20584976673126282,-0.023946404457093617,-0.006436586380005327,0.9597735909098926,0.7100571258647181,0.9932801950013658,0.8610668230417804
CG15877,0.1910427212715151,-0.1962152123451235,-0.01807200908660911,0.9598065511864847,0.308966977661756,0.9932801950013658,0.6210496314012597
Ubr1,-0.6886808872222899,0.41411662101745605,-0.025077819824219194,0.959814685766022,0.15132756333453673,0.9932801950013658,0.5304875868485698
CG17637,0.22332563996315014,-0.24759462475776683,-0.014293730258941761,0.9601714130552965,0.1394634984549106,0.9932801950013658,0.5231632255748121
CG11444,-0.027328252792357788,-0.18336796760559215,-0.014916896820068803,0.9602972514030701,0.26275917007460853,0.9932801950013658,0.5839990352864466
CG4610,0.16396820545196547,-0.13643372058868408,0.013690710067748801,0.9603188813564768,0.35088371014208686,0.9932801950013658,0.6521662599141355
rempA,-0.022220358252525274,0.04425917565822596,-0.014290422201156616,0.960562761833016,0.7608371128484054,0.9932801950013658,0.8879237133148187
Vps37B,0.3977799415588382,-0.18105006217956587,-0.018600940704346147,0.9605792512266692,0.3638117529987952,0.9932801950013658,0.6601146523357679
Ptp99A,-0.18758225440978923,-0.008359670639038974,0.0031657218933096587,0.9606497028513286,0.7953216404660325,0.9932801950013658,0.9054564399635701
snRNA:U4:39B,0.015117965638637544,-0.05351047962903974,-0.007301196455955533,0.9607205743814424,0.48525374640199076,0.9932801950013658,0.7307579254710749
Sdc,0.16406416893005454,-0.25840401649475186,0.006645679473876065,0.9607246923790054,0.015164170263623053,0.9932801950013658,0.4536371290401587
beat-Ia,0.2301357984542849,-0.2737060785293579,0.010424852371214932,0.960728073010318,0.05131394164992544,0.9932801950013658,0.49656454088223223
U2af50,0.33630931377410955,-0.24436032772064342,-0.012819051742554155,0.9607349710360091,0.11650305312724776,0.9932801950013658,0.5188827073212923
ldd,0.5848811538890006,0.060123630799352956,0.044040633365511894,0.9607674134299475,0.8932729527112786,0.9932801950013658,0.9565497259306852
SCAP,-0.17320334911346422,0.06367290019989014,0.006539583206176314,0.9608297299736528,0.36641144838177103,0.9932801950013658,0.6613846293591054
CG1698,0.045629203319549616,-0.07013899087905895,0.011365532875061007,0.9611307113500087,0.5569843080030445,0.9934014500297171,0.7752333490166552
Glt,-0.251810610294342,0.04302108287811268,0.027537226676940807,0.9611584530882397,0.8792273862288571,0.9934014500297171,0.9484674260581529
Cyp40,0.017149090766907217,-0.025397896766663042,-0.01880288124084517,0.9614182564540044,0.8961322305847397,0.993560690190067,0.9571058925028358
CG31957,0.1264181733131411,-0.09217995405197144,-0.01690208911895752,0.9616832570640103,0.606874207246802,0.9936013809763894,0.7986409162790108
Rab2,0.2305216789245611,-0.11533308029174894,-0.010168075561524326,0.9619085620585869,0.3132040251940033,0.9936013809763894,0.6239512878414349
CG31793,0.06341117620468145,0.04004627466201782,0.008549332618713379,0.9619809686848956,0.659461123718647,0.9936013809763894,0.8302460047674338
Ibf1,-0.03699767589569065,-0.07609474658966131,-0.018719911575317827,0.9621097906640205,0.7021787437490422,0.9936013809763894,0.857042947786693
l(2)37Cb,0.11795049905777004,0.012825429439544234,-0.008038163185119851,0.9621417166062375,0.8797746148345069,0.9936013809763894,0.9488399007919043
CG12964,0.2156287208199502,0.06268928200006474,-0.021796330809593256,0.9622586422444568,0.7865005634951949,0.9936013809763894,0.9016403312387882
Xbp1,0.2647281885147097,-0.15870392322540283,-0.011877775192261186,0.9622721186950152,0.2498308187366654,0.9936013809763894,0.5757102666235107
Cyp28a5,-0.484033167362213,0.31109982728958085,0.017350792884826438,0.9623035190237438,0.14567044738456134,0.9936013809763894,0.5250795177130115
Cep290,0.11341520398855215,0.127296932041645,0.023129269480705206,0.962627730566426,0.6123488366481866,0.9938269373909806,0.8014763810064504
CG3038,-0.07765333727002144,0.08760701492428777,-0.007861427962779999,0.9630469152057153,0.3335899865823674,0.9938965849392855,0.6387605409774415
CG42260,0.1467387676239021,-0.26728272438049405,-0.006443500518799716,0.9632982730068352,0.01532568358138678,0.9938965849392855,0.4536371290401587
eIF4E6,0.04168613255023961,-0.07316730916500097,0.011273235082626232,0.963447902138322,0.5611500105431563,0.9938965849392855,0.7780976221663148
Nelf-E,-0.02069282531738226,0.013710021972654918,0.009718418121337447,0.9634485911286984,0.8972257221134973,0.9938965849392855,0.9573268111131624
CG17486,0.17668509483337458,-0.26224780082702726,0.013801574707030806,0.9634885377930454,0.1378369608516539,0.9938965849392855,0.5231632255748121
nAChRbeta2,0.15839505195617698,-0.18091726303100586,-0.016115188598633257,0.9635328117115851,0.336090525826958,0.9938965849392855,0.6402275838629483
Obp19d,1.940929234027863,0.022625610232352877,0.06497803330421448,0.9635789561447264,0.9746296734349608,0.9938965849392855,0.9893696706566195
CG8483,0.1279237642884255,-0.1585790142416954,0.01590366661548609,0.9637442954348641,0.38941094014212146,0.9938965849392855,0.6731594195208821
prtp,-0.06411182880401606,-0.035674214363098145,0.013768911361694336,0.9637840582035606,0.8146549816012608,0.9938965849392855,0.9159119832230037
RpL8,0.5232632160186776,-0.25542902946472257,0.015758037567137784,0.9642316044536282,0.19680964075412588,0.9938965849392855,0.5500419940076595
CG9777,0.058483995497226764,0.050247050821781075,-0.013467535376548767,0.9642399757825802,0.739854247704211,0.9938965849392855,0.8773864671474597
l(2)05714,-0.19115817546844446,-0.2495430707931523,0.016598463058471236,0.964314511407686,0.22558505732862594,0.9938965849392855,0.5656573200403437
CG5321,-0.2125869691371917,0.07120117545127858,0.025166451930999756,0.9643244125356142,0.8010313947565285,0.9938965849392855,0.9088183423704848
CG15537,-0.29066693782806374,0.13052237033843994,-0.019644498825073686,0.9643553638696057,0.5617982109536456,0.9938965849392855,0.7783013103835187
CG17361,0.13698428869247467,-0.027866065502167192,-0.019500851631164995,0.9644004889203928,0.8985999061672753,0.9938965849392855,0.9579892174770995
CG8142,0.5567534267902376,0.2108819782733914,-0.014382421970367432,0.9644096410875672,0.23625958255774177,0.9938965849392855,0.570870492435593
por,0.47794884443283103,-0.1905384659767153,0.014573216438293235,0.9645787493220238,0.2842292630231255,0.9938965849392855,0.5989913399031869
Efhc1.2,0.05958734452724464,-0.06510238349437725,-0.012192696332931574,0.9647439584421733,0.6418959927401438,0.9938965849392855,0.8195509463204059
Cp7Fc,-0.30234885960817337,-0.0873813331127167,0.013341844081878607,0.9648348240577631,0.5721504346864426,0.9938965849392855,0.7831523225262095
CG33777,-0.33334702253341675,0.358587473630905,0.0251922607421875,0.9650376902992508,0.2549844818371951,0.9938965849392855,0.5769672769444268
Ldh,0.2781649231910708,0.21772509813308671,0.03244340419769265,0.9651360059474067,0.5663315908368238,0.9938965849392855,0.7806474531380844
CG10646,0.271750628948212,-0.21327465772628829,0.01323163509368852,0.9654764478485466,0.21182644045452384,0.9938965849392855,0.5563661291320436
CG43902,-0.16576576232910104,-0.1824498176574716,0.013483047485350674,0.9654876778056208,0.2807847194082052,0.9938965849392855,0.5958748889518755
CG8745,0.14072811603546165,0.18562662601470903,-0.02473759651184082,0.9654943805147104,0.527704844704547,0.9938965849392855,0.758752776663081
lncRNA:CR45267,-0.02146151661872857,0.1138547956943512,0.015478432178497203,0.9655166434792931,0.535711009673289,0.9938965849392855,0.7632360611812911
Con,-0.43875026702880787,0.15959262847900302,-0.006807327270508701,0.965569206189868,0.09759882803645364,0.9938965849392855,0.5113452287998974
BomT2,0.05707830935716629,0.18717854470014567,0.018079727888107328,0.9656587818934245,0.39658318515650404,0.9938965849392855,0.6786980172357614
dup,0.0381289720535281,0.00470519065856867,-0.011083126068115456,0.9657541404106855,0.9709192447581503,0.9938965849392855,0.9880622950963124
CG4709,0.3485565781593325,-0.2567899823188784,0.00806295871734597,0.9659439114500205,0.044403521084681444,0.9938965849392855,0.4922627939518444
CG43366,0.10409052670001989,-0.04986092448234564,-0.007495641708374079,0.9659479636546858,0.5782472939295182,0.9938965849392855,0.7863163367663702
CG6761,0.014105889946222305,-0.12727328017354012,0.004464991390705039,0.9659739821486106,0.06084313149419979,0.9938965849392855,0.49657972103381454
RpL28,0.3362452983856211,-0.011473894119263583,-0.015442371368409091,0.9663499895329162,0.9500204873733387,0.9940312515144178,0.9801284388911307
CG3301,0.3850478380918505,0.3663077503442762,-0.015125423669815008,0.9663944748794583,0.09568160201015406,0.9940312515144178,0.5105052937640787
N,-0.8811765909194944,0.2246030569076536,0.014989137649535689,0.9664222106880623,0.25062774018815925,0.9940312515144178,0.5757102666235107
CG12910,-0.12161418795585624,0.12794837355613697,0.02617114782333374,0.9665522357575881,0.6851735180801499,0.9940561846792224,0.8464014130930944
CG43394,0.11053961515426644,-0.20777964591979992,-0.012238264083862527,0.9670023902130934,0.20934448217318377,0.9944103152585291,0.5554919827899877
RNaseX25,0.31364619731903143,-0.2043937444686903,0.012391805648803267,0.9672975698552478,0.22355745220501344,0.9945330088640774,0.5642096597617586
Taf13,0.2966539859771733,-0.2748208045959477,-0.009840488433838335,0.9673333724611756,0.07168939449896619,0.9945330088640774,0.5036001162544491
CG2694,0.479116499423981,-0.0007840394973758213,0.009431958198547252,0.967461687000331,0.9945883864809211,0.9945561177925949,0.99780656360757
CG9171,-0.20064175128936756,0.12951242923736572,-0.010193586349487305,0.9678377954560466,0.33693948489575,0.9945756415434096,0.6412419395943197
Rift,0.30615484714508095,-0.2202297449111943,-0.009930372238159624,0.9678379208425365,0.1298211700001364,0.9945756415434096,0.5231258724233627
lncRNA:CR43825,0.3853818476200106,-0.7385090291500095,-0.017563283443451372,0.9678771162471523,0.022691566060703654,0.9945756415434096,0.4653567407263072
CG8046,0.16651798598468306,-0.18227414228022104,-0.017137710005045034,0.9680597187225118,0.41606202120916447,0.9945756415434096,0.6901597598373164
ImpL2,0.27399730682373097,0.4457144737243639,0.028172492980956587,0.9681175438616353,0.24964557206286678,0.9945756415434096,0.5757102666235107
Coprox,0.20053726434707653,-0.08144968748092651,-0.016145825386047585,0.9682009613836883,0.6907346089297383,0.9945756415434096,0.8500305290875786
CG11777,0.24481230974197407,-0.20930200815200806,0.013081431388854758,0.968278361922495,0.2471931500658657,0.9945756415434096,0.5746839005977968
DCX-EMAP,0.5407300889492037,-0.23805859684944175,-0.011626660823822133,0.9683273964542572,0.15868500814945344,0.9945756415434096,0.533329857489812
GrlHz,-0.057449452579021426,0.021411947906017303,-0.011831298470497131,0.9684342434040889,0.8862538420361614,0.9945766759855982,0.9526897829712025
hppy,0.13360321521759064,0.041794419288635254,-0.013362646102905718,0.9687829474314594,0.8073665988667449,0.9947101473874271,0.9122067968679574
CG13893,0.0579696893692022,-0.34331357479095503,0.004597425460814986,0.9688630342353504,0.003436361084821861,0.9947101473874271,0.4021116302373975
CG30116,0.19960761070251526,-0.1537797451019296,0.008811473846434659,0.9688817685471024,0.2209921928969627,0.9947101473874271,0.5622041955972245
CG13280,0.4303112840279938,0.2507111569866537,-0.005899487063288578,0.9692165639832185,0.025127920789321127,0.9948300941987156,0.4653567407263072
Ercc1,0.19496494531631497,-0.09198087453842207,0.008644223213195579,0.9693669377338939,0.4336259900125763,0.9948300941987156,0.6991091274327864
eIF2alpha,0.13541984558105535,-0.04426813125610485,0.013041973114013228,0.9694017408930267,0.7954669592670356,0.9948300941987156,0.9055121764060973
CG15922,-0.3324044942855831,0.16992652416229204,0.012379407882689986,0.9695632133459525,0.32751188942962206,0.9948300941987156,0.6353129671335661
D,0.33385705947876043,-0.09260463714599743,-0.008627414703369585,0.9697243240982638,0.43491093444944723,0.9948300941987156,0.699924310844572
Hrd3,0.12994790077209506,0.0016787052154536575,0.006112098693847212,0.9697881471954024,0.9834005389021531,0.9948300941987156,0.9937643686486216
CG15011,0.04303514957427998,-0.21844148635864302,0.008465051651000755,0.9698510988913511,0.10658204829370614,0.9948300941987156,0.5175015440474027
CG34132,0.171345233917237,-0.2206046581268324,-0.008451461791992632,0.9698741577776062,0.10392651320557937,0.9948300941987156,0.5162039957157609
tobi,-0.13101528584957117,0.028045967221260015,0.01337471604347229,0.9699514018355466,0.8746741807644732,0.9948300941987156,0.9459944561463706
CG34409,0.16060109436512005,0.06914289295673365,-0.013147503137588501,0.970310672245976,0.6984228788410837,0.9950597724637544,0.8551852186234709
lncRNA:CR44718,0.20996358245611196,0.029961951076984294,-0.004968479275703486,0.9704164384856608,0.6589785254391611,0.9950597724637544,0.8299720149513198
CG4887,0.09790301322937024,-0.16999459266662598,-0.006798267364501953,0.9705645701939511,0.12107760268175881,0.9950597724637544,0.5188827073212923
lncRNA:CR44178,-0.08984130620956418,-0.16496258974075317,-0.012211918830871804,0.9705989011815233,0.34913730953637306,0.9950597724637544,0.6509007693359733
CG3817,0.33856129646301303,-0.32687687873840376,0.008916854858397993,0.9707190527994815,0.04577756862688345,0.9950743906574372,0.4922627939518444
tld,0.08864781260490429,-0.17322376370430026,0.008274257183074618,0.9714304855333862,0.18584410521960526,0.9955102302127737,0.5433656057089703
CG14050,0.03817649930715565,0.007504098117351504,-0.004997059702873258,0.9715122944212343,0.9146455382583903,0.9955102302127737,0.9649628520280784
Nup35,0.39603763818740867,-0.23795157670974731,0.01351654529571511,0.9715258195455084,0.25215541366535366,0.9955102302127737,0.5758212447663009
ltl,-0.20424067974090548,0.2495903968811033,-0.021472930908203347,0.9718063755525057,0.4313821196060654,0.9955102302127737,0.6978305694505416
CG1647,0.25944471359252985,-0.2037167549133314,0.00450658798217729,0.9718878608346133,0.02753615140435813,0.9955102302127737,0.4653567407263072
Crz,0.2689502239227298,0.8552312850952144,-0.07492494583129883,0.9719515277998022,0.4412286106824676,0.9955102302127737,0.7047807673947218
CG12375,0.241361021995545,-0.16743195056915416,0.012473821640014204,0.9719694689682109,0.3723535909486644,0.9955102302127737,0.6647353172748144
dnd,0.33082902431488054,-0.18125474452972445,-0.01173663139343284,0.9720104405188795,0.3131146179576272,0.9955102302127737,0.6239512878414349
msl-1,-0.13365375995635936,0.13649356365203769,-0.00971770286560103,0.9720976771770152,0.3548488406139975,0.9955102302127737,0.6547250255742656
CG11095,0.06767898797988911,-0.24414199590683006,-0.01470124721527144,0.9724907442203939,0.289953446352459,0.9955358485888773,0.6050603264734788
thoc6,0.22063577175140403,-0.11427807807922385,-0.009332180023193581,0.9725371314893101,0.4204035818332939,0.9955358485888773,0.6917409312707866
RYa-R,-0.35988515615463257,-0.26756644248962413,-0.007160186767578347,0.972560890672533,0.052170110672015435,0.9955358485888773,0.49656454088223223
isoQC,0.06288862228393574,-0.11798346042633079,-0.012959241867065652,0.9726026810881055,0.5422387097773522,0.9955358485888773,0.7680761464844407
beta3GalTII,0.2212979197502138,-0.18150514364242554,-0.013118147850036621,0.9728060433954582,0.3723424727018032,0.9955358485888773,0.6647353172748144
CG8646,0.05498032271862036,0.03863073885440815,-0.004654198884964045,0.972864095845991,0.5803662211370716,0.9955358485888773,0.7877656189549418
Dmtn,-0.4851059913635253,0.5136959552764893,-0.01979684829711914,0.9730582331539938,0.1356518500829111,0.9955358485888773,0.5231632255748121
CanB,-0.0305471420288079,-0.15975236892700284,0.009787559509276456,0.9730652735315962,0.3060031123881095,0.9955358485888773,0.6181236558708223
Taf7,0.15750217437744168,-0.22750902175903365,0.009942531585692915,0.973095698168106,0.17590676586326123,0.9955358485888773,0.5412700262593162
cni,0.22551107406616244,-0.10632038116455123,0.013573646545409712,0.9731821118588302,0.6051631842740133,0.9955358485888773,0.7981359217716355
CG11594,0.27512148022651683,0.13486906886100758,0.01563781499862671,0.9732904738848855,0.5721481983685961,0.9955383240553248,0.7831523225262095
CG1213,0.1307419538497926,0.08840131759643544,-0.01786494255065918,0.9736182687435684,0.7452361580846673,0.9957652232676657,0.8793527303345403
Lst8,0.1228503584861757,-0.13508456945419312,0.009956479072570579,0.9737628518463504,0.3961317132347693,0.9958047142017797,0.6781653687861409
lncRNA:CR44347,0.005918800830841245,-0.189308822154999,-0.010567545890808328,0.9741525908333718,0.28439268771071013,0.9958918690047972,0.5990772444741269
CG14692,0.3797604963183404,0.016879864037036812,-0.010001525282859802,0.9741833596953794,0.9130799050984424,0.9958918690047972,0.9642854425949723
CG15812,0.1305820941925051,-0.2458423376083374,-0.010124683380127175,0.9743938806139674,0.17257305319563898,0.9958918690047972,0.5405851325328034
CG3792,0.2659795284271245,-0.1518800258636479,-0.012382984161377397,0.9744413020918008,0.450107242077091,0.9958918690047972,0.7086085181340954
DCP1,0.21336710453033497,-0.18817460536956832,0.013160943984984907,0.9746171909064043,0.387849523584303,0.9958918690047972,0.6720674853626581
lncRNA:CR40469,-0.5165116786956785,-0.021816730499268022,-0.03791427612304732,0.9746245364490694,0.9707990303645174,0.9958918690047972,0.9880622950963124
CG3164,-0.27862370014190657,0.485027551651001,0.008620500564575195,0.9746290638713835,0.01898046274696869,0.9958918690047972,0.4536371290401587
IntS1,0.2568863034248354,0.13349467515945412,0.009009957313537376,0.9747195423699875,0.3742986602907071,0.9958918690047972,0.6650054761207778
CG10445,0.07771348208189013,-0.03578377515077594,-0.007678866386413602,0.97480189540344,0.7697769558368986,0.9958918690047972,0.8923191515451407
Dnz1,0.36951947212219294,-0.2458257675170903,0.008226394653319868,0.9750619327931092,0.11776074538020774,0.99595568239799,0.5188827073212923
lncRNA:CR45745,-0.14709409326314926,-0.05479409545660019,0.010602101683616527,0.9751004518112174,0.7486969420601307,0.99595568239799,0.8817527465270145
CG10616,0.2690002918243413,-0.21623396873474166,0.007079601287841353,0.9754337352937827,0.11593949736808175,0.99595568239799,0.5188827073212923
CG11398,0.17191362380981456,-0.08498084545135498,-0.006707191467285378,0.9755164844107924,0.4545113044861607,0.99595568239799,0.711696493205406
CG7381,0.017259418964386132,0.16209393739700317,-0.011547207832336648,0.9756608843577051,0.41369169705799147,0.99595568239799,0.6888996769898894
CG7772,0.5614444017410283,-0.2868186235427861,-0.013529062271118608,0.9760433832125159,0.2469912272565692,0.99595568239799,0.5746839005977968
stwl,-0.0034168362617490317,0.10379904508590676,-0.010496497154236062,0.9762636217495629,0.5652205530309408,0.99595568239799,0.7802571118355162
pbl,-0.5110001266002654,0.5302444398403163,0.012160956859588623,0.9762707951984194,0.050868917220993085,0.99595568239799,0.49656454088223223
Drgx,0.010676980018616195,-0.18660318851470992,-0.014303445816040483,0.9765064769697642,0.4595426313159211,0.99595568239799,0.7140702146623497
lgs,0.09749162197113076,-0.06188619136810303,0.0034263134002681106,0.9766567055985155,0.3236902583884281,0.99595568239799,0.6321728237328486
Arglu1,0.015713691711426364,-0.1310763359069833,-0.0018920898437508882,0.9768625874346356,0.012897151350984345,0.99595568239799,0.4536371290401587
spab,0.20483970642089883,-0.03791069984436035,0.007038116455077681,0.9768630918912644,0.7562744845031217,0.99595568239799,0.8857922636016247
Mbs,0.010448575019836745,-0.033332228660583496,0.004325628280639204,0.9769648605351112,0.6605842696386358,0.99595568239799,0.8309920189818287
CG7878,0.23965227603912398,-0.16957485675811812,0.007608175277709517,0.9770893723242887,0.2448602007926918,0.99595568239799,0.5746839005977968
eIF3a,0.20033037662506115,0.012205719947814941,0.004153013229370117,0.9771392459692096,0.8664899867670832,0.99595568239799,0.9427129411219953
CG8389,0.2301512956619265,-0.343037605285645,-0.00811076164245672,0.9771555682892435,0.0615224985520144,0.99595568239799,0.4979084373955304
mir-2493,0.26544816885143524,-0.22954450082033878,0.009036531671881565,0.9772076338156658,0.1974184661138794,0.99595568239799,0.5500419940076595
CG31717,0.14527416229248102,-0.21309304237365811,0.012217998504638228,0.977374150130217,0.35194565004760836,0.99595568239799,0.6530593733018049
CG15118,0.2748229503631595,-0.06789708137512251,0.003441810607909712,0.9773880434520956,0.2999379395361901,0.99595568239799,0.6136548699807486
CG5555,0.2624245882034306,-0.2251302003860478,-0.005215883255005327,0.9774787042697757,0.06051250744697427,0.99595568239799,0.49657972103381454
Spt-I,0.2099182605743415,-0.11520099639892711,0.00654363632202104,0.9775601954091536,0.35147148863450856,0.99595568239799,0.6526948964596258
PK1-R,0.1308479253202677,-0.11596001125872138,-0.008477013558149435,0.9776824520000081,0.4611951386839751,0.99595568239799,0.7147849599632761
Rho1,0.23232233524322551,-0.18528997898101807,-0.004316568374634233,0.977721034003688,0.06325940726669628,0.99595568239799,0.5004646397583623
CG3163,0.255133152008057,-0.21187281608581587,-0.0068292617797856,0.9777778063600189,0.13979142632965377,0.99595568239799,0.5231632255748121
CG11836,-0.13743188977241508,-0.1252337396144868,0.005529701709747092,0.9778084771405966,0.25116461046629535,0.99595568239799,0.5757102666235107
drongo,-0.11527073383331275,0.0015259981155395508,0.005352735519408736,0.9778461495481917,0.9873668772395106,0.99595568239799,0.9956311348234447
CG4975,0.24114385247230535,-0.10178388655185708,-0.006508320569992135,0.9778511238352814,0.40784258272966545,0.99595568239799,0.6873024745721855
qjt,0.14173141121864324,-0.04552334547042855,0.004566460847854559,0.9779333347474268,0.5889012783797204,0.99595568239799,0.7906010505229325
CG17321,-0.05141639709472634,-0.09781241416931152,-0.00557041168212935,0.9780860488717134,0.36275861318640334,0.99595568239799,0.6592748456730714
wun2,-0.12144905328750602,-0.6417875885963441,-0.024460434913635587,0.9781435416055063,0.20087459104689545,0.99595568239799,0.5507383116976267
Dop2R,-0.00209474563598544,-0.2755026817321795,-0.007432937622071201,0.9781499407099128,0.09688382967598426,0.99595568239799,0.5113452287998974
Spt7,0.051573216915130796,-0.0002666115760805443,0.009379267692565696,0.978556125418683,0.9987806817703774,0.9960712980897686,0.9991508223936735
Hus1-like,0.05138170719146751,-0.28049206733703635,0.008599996566772239,0.978950348812188,0.14105070171183878,0.9960712980897686,0.523427429984986
Exd2,0.08295100927352919,0.1417238116264341,0.00894784927368164,0.9790842216356562,0.4268400410429734,0.9960712980897686,0.6956323041416617
meigo,-0.14480906724929796,0.021208345890045166,-0.006203055381775124,0.9790995200572361,0.8581302096107686,0.9960712980897686,0.9380932503155412
