names,log2FC_pseudobulk,pval,pvals_adj,sex
CG9394,-0.38130283,5.1603627e-05,0.09056436270475388,Male
DIP-epsilon,0.5005579,0.0012428391,0.47217521667480467,Male
Hasp,-0.3469906,0.0016956277,0.47217521667480467,Male
AstC-R2,0.7321644,0.0019089979,0.47217521667480467,Male
CG1143,-0.94577086,0.0023698218,0.47217521667480467,Male
CG31121,0.75668,0.0024623345,0.47217521667480467,Male
pb,-0.4529071,0.0028949084,0.47217521667480467,Male
dac,0.43525267,0.0032302882,0.47217521667480467,Male
Tollo,0.63172674,0.0033849746,0.47217521667480467,Male
stumps,0.62513685,0.0037785785,0.47217521667480467,Male
Vinc,0.73505425,0.0043669855,0.47217521667480467,Male
Pkc53E,0.23688889,0.004900998,0.47217521667480467,Male
CG42342,-0.4150219,0.005068702,0.47217521667480467,Male
scaf,1.5500059,0.0052959397,0.47217521667480467,Male
Rh2,2.8996725,0.005617214,0.47217521667480467,Male
CG15211,0.9032197,0.0058090226,0.47217521667480467,Male
CG14275,1.78755,0.00582277,0.47217521667480467,Male
CG30480,-0.8219706,0.0058559054,0.47217521667480467,Male
CG6834,0.9951881,0.006339332,0.47217521667480467,Male
CG43117,-0.9347348,0.006945275,0.47217521667480467,Male
Stacl,-0.39039516,0.0069621764,0.47217521667480467,Male
aay,0.40914297,0.006973885,0.47217521667480467,Male
CG9436,-0.4416151,0.007163236,0.47217521667480467,Male
CG11400,1.1845894,0.007166724,0.47217521667480467,Male
CG4872,-0.5332413,0.007305831,0.47217521667480467,Male
Nt5a,-0.50594664,0.007643404,0.47217521667480467,Male
CG16700,0.9047122,0.007720132,0.47217521667480467,Male
GstD2,-1.5466971,0.007928519,0.47217521667480467,Male
CG8401,-2.8365774,0.008059749,0.47217521667480467,Male
Fbxl7,0.7799109,0.008071371,0.47217521667480467,Male
Sur,-0.27274227,0.008906919,0.5005865354795713,Male
CG15473,-1.2436289,0.009416854,0.5005865354795713,Male
zfh2,0.12142849,0.009823491,0.5005865354795713,Male
CG43795,-0.5424042,0.010130554,0.5005865354795713,Male
CG13950,1.4088602,0.0102029685,0.5005865354795713,Male
CG15717,-0.3395095,0.0102948025,0.5005865354795713,Male
Adcy1,0.5041456,0.010553676,0.5005865354795713,Male
CG3663,-0.3479774,0.0115265045,0.5129446792602539,Male
CG6870,2.2514944,0.01215813,0.5129446792602539,Male
Sesn,0.46225214,0.01221479,0.5129446792602539,Male
CG31869,0.5368805,0.01224753,0.5129446792602539,Male
GstD11,0.34499073,0.01260839,0.5129446792602539,Male
laza,0.28710604,0.012618493,0.5129446792602539,Male
disco-r,0.6759167,0.0133281965,0.5129446792602539,Male
bnl,0.48876858,0.013487677,0.5129446792602539,Male
Tpp,0.8571945,0.013900829,0.5129446792602539,Male
gl,1.0197916,0.014165542,0.5129446792602539,Male
CG11791,-0.2545743,0.014231308,0.5129446792602539,Male
CG34423,0.6664919,0.014351909,0.5129446792602539,Male
loco,0.32945013,0.014613808,0.5129446792602539,Male
CG6310,-0.56522274,0.015614421,0.5139790567858465,Male
rdhB,1.6017423,0.015814072,0.5139790567858465,Male
PGRP-LB,-0.48527503,0.015924968,0.5139790567858465,Male
CG13606,0.901948,0.01620648,0.5139790567858465,Male
Mdh1,-0.4767437,0.016301524,0.5139790567858465,Male
CG13408,-0.57513523,0.016703911,0.5139790567858465,Male
CG43103,1.5667031,0.016817383,0.5139790567858465,Male
Obp19c,0.93846214,0.016986202,0.5139790567858465,Male
foxo,0.75742865,0.017546972,0.5169741722845262,Male
asRNA:CR45376,1.1145221,0.017940963,0.5169741722845262,Male
CG18343,-0.50811684,0.01824069,0.5169741722845262,Male
betaTub97EF,0.7145724,0.018263474,0.5169741722845262,Male
CG3902,0.9720037,0.018888716,0.5186182856559753,Male
Spar,0.39658928,0.018912576,0.5186182856559753,Male
CG3091,0.77586937,0.019268045,0.5202372037447416,Male
Poxn,-0.30438805,0.020203713,0.521627765812286,Male
CG2767,1.1102028,0.020239001,0.521627765812286,Male
lncRNA:CR44785,0.64541936,0.020366082,0.521627765812286,Male
Fer1,-0.31989574,0.020896222,0.521627765812286,Male
CG6356,1.4542136,0.021335619,0.521627765812286,Male
Hnf4,0.124592304,0.021390691,0.521627765812286,Male
Ssk,-0.70731926,0.021413555,0.521627765812286,Male
GstE14,0.79243445,0.021697337,0.521627765812286,Male
CG31689,0.39084125,0.022356085,0.5302017315013988,Male
CG15202,0.58708143,0.022662796,0.5303094482421875,Male
lncRNA:CR46127,0.4366616,0.023761377,0.544002103805542,Male
CG14778,-0.9226525,0.02393404,0.544002103805542,Male
Tsp,1.1210623,0.02467321,0.544002103805542,Male
CarT,1.1066365,0.024684386,0.544002103805542,Male
TrpA1,0.18689394,0.024797818,0.544002103805542,Male
VGlut1,0.24013329,0.025595224,0.5482150752369951,Male
CG12065,0.1407919,0.025614608,0.5482150752369951,Male
CAP,0.19196463,0.026181616,0.5525679477425509,Male
l(2)gl,0.74928284,0.026628781,0.5525679477425509,Male
GILT3,-0.30560446,0.026984002,0.5525679477425509,Male
lncRNA:mimi,-0.32107735,0.027077405,0.5525679477425509,Male
CG15550,-0.27242482,0.027834855,0.5548091040717231,Male
CG30053,-0.8225987,0.028117387,0.5548091040717231,Male
CG7409,0.98822,0.028370013,0.5548091040717231,Male
dlp,0.4739008,0.028451748,0.5548091040717231,Male
CG9360,1.8063242,0.029407777,0.5671499902075463,Male
lbm,-0.6343541,0.030644115,0.5794918893397539,Male
twit,-0.84770155,0.03092732,0.5794918893397539,Male
CG2121,1.0932281,0.031594764,0.5794918893397539,Male
CG43078,-0.47055817,0.031772245,0.5794918893397539,Male
Yp2,0.14322162,0.032707155,0.5794918893397539,Male
ey,0.2934332,0.033175346,0.5794918893397539,Male
CG10527,0.44060135,0.033212185,0.5794918893397539,Male
bbc,-0.38186932,0.033730503,0.5794918893397539,Male
CG2269,-0.44997025,0.033871993,0.5794918893397539,Male
CG34386,0.5900209,0.03394368,0.5794918893397539,Male
lncRNA:CR44526,0.4125775,0.03402809,0.5794918893397539,Male
ab,-0.44652748,0.0347882,0.5794918893397539,Male
Snmp1,-0.12472808,0.035187367,0.5794918893397539,Male
CG3505,-0.6531334,0.035288118,0.5794918893397539,Male
mt:lrRNA,2.2050562,0.035678536,0.5794918893397539,Male
Tektin-C,-0.3246405,0.036439218,0.5794918893397539,Male
CG6770,-0.29456997,0.037778053,0.5794918893397539,Male
Tis11,0.59939003,0.037975535,0.5794918893397539,Male
CG18367,-0.76533055,0.038004186,0.5794918893397539,Male
lncRNA:CR44129,0.91394436,0.03819063,0.5794918893397539,Male
CHKov1,0.8370513,0.038347304,0.5794918893397539,Male
CG7530,0.4080553,0.038579382,0.5794918893397539,Male
nrv1,0.98170567,0.038875733,0.5794918893397539,Male
lncRNA:CR13130,1.1754944,0.038889553,0.5794918893397539,Male
ogre,0.639379,0.038995426,0.5794918893397539,Male
SKIP,0.22188473,0.03976117,0.5794918893397539,Male
hid,0.60973454,0.040386193,0.5794918893397539,Male
CPT2,0.084432006,0.04151656,0.5794918893397539,Male
lncRNA:CR45308,0.563879,0.041764546,0.5794918893397539,Male
Gbs-70E,0.8418436,0.041813135,0.5794918893397539,Male
MsrA,1.0880771,0.04274318,0.5794918893397539,Male
lncRNA:CR44517,-0.7710252,0.042796787,0.5794918893397539,Male
blo,0.48138332,0.043799005,0.5794918893397539,Male
Dif,0.4488206,0.043916456,0.5794918893397539,Male
pre-mod(mdg4)-B,0.3792032,0.04434601,0.5794918893397539,Male
CG16825,0.6924615,0.04436686,0.5794918893397539,Male
Arc1,0.7266512,0.045063328,0.5794918893397539,Male
Dop2R,-0.35567284,0.04519885,0.5794918893397539,Male
wun2,-0.86131763,0.045210045,0.5794918893397539,Male
CG42741,-0.7775569,0.045467656,0.5794918893397539,Male
Jhbp2,-0.7133684,0.045682635,0.5794918893397539,Male
CG31221,0.26254272,0.046044555,0.5794918893397539,Male
dths,-0.47857094,0.04673852,0.5794918893397539,Male
AANATL2,-0.5620527,0.046850238,0.5794918893397539,Male
Inx2,0.5766678,0.04756023,0.5794918893397539,Male
CG7341,0.3143816,0.047588527,0.5794918893397539,Male
rost,0.542374,0.047787044,0.5794918893397539,Male
GstD3,1.394248,0.047882345,0.5794918893397539,Male
CG9109,-0.12307358,0.048135534,0.5794918893397539,Male
CG4991,1.0503347,0.04827982,0.5794918893397539,Male
RpL41,0.76199913,0.04885695,0.5794918893397539,Male
kibra,-0.21665192,0.048896294,0.5794918893397539,Male
Cht6,-0.29844856,0.049207725,0.5794918893397539,Male
Capa,-1.2833533,0.049701747,0.5794918893397539,Male
Ncc69,0.25090218,0.05019263,0.5794918893397539,Male
Sirup,-0.33849525,0.050273612,0.5794918893397539,Male
spri,0.32782888,0.050345156,0.5794918893397539,Male
CG8560,-0.3466661,0.050549153,0.5794918893397539,Male
Proc,-0.4784603,0.050831784,0.5794918893397539,Male
CG13272,1.0235236,0.050882444,0.5794918893397539,Male
cv-c,0.19820976,0.051879942,0.5794918893397539,Male
pyd3,0.16299105,0.05199782,0.5794918893397539,Male
CG34398,0.55011106,0.052254673,0.5794918893397539,Male
pbl,0.55835867,0.052390788,0.5794918893397539,Male
Gad1,0.6313667,0.052528836,0.5794918893397539,Male
CG31248,-0.24986792,0.053013816,0.5794918893397539,Male
CG12355,-0.47013855,0.053375963,0.5794918893397539,Male
Pu,0.62888193,0.05346046,0.5794918893397539,Male
nkd,-0.14653492,0.054096073,0.5794918893397539,Male
CG15539,0.5540848,0.054958824,0.5794918893397539,Male
asRNA:CR43889,0.5122448,0.05505638,0.5794918893397539,Male
lncRNA:CR44663,-0.29513144,0.05526636,0.5794918893397539,Male
Cyp28a5,0.31026673,0.055348527,0.5794918893397539,Male
Gr28b,-1.3845116,0.055597477,0.5794918893397539,Male
Sodh2,-0.8141618,0.055960968,0.5794918893397539,Male
Nplp1,0.42247868,0.056165487,0.5794918893397539,Male
euc,0.320076,0.0562433,0.5794918893397539,Male
M7BP,0.9262495,0.056584492,0.5794918893397539,Male
CG14968,-1.0581207,0.056836978,0.5794918893397539,Male
scb,0.5141556,0.056841202,0.5794918893397539,Male
Lsp1beta,0.8847027,0.057063222,0.5794918893397539,Male
CG14823,0.43442822,0.057335485,0.5794918893397539,Male
speck,-0.29224205,0.057453897,0.5794918893397539,Male
CG42613,0.70356274,0.05783318,0.5799841744559152,Male
GstE3,-0.18120575,0.058789335,0.5838535545909472,Male
Calx,0.43462944,0.058884375,0.5838535545909472,Male
Indy,0.8006153,0.059532218,0.5855853254623835,Male
ttk,0.16952515,0.05985486,0.5855853254623835,Male
CG9467,0.15643644,0.060325064,0.5855853254623835,Male
CG42390,0.18748283,0.0603937,0.5855853254623835,Male
PGRP-LA,-0.6293464,0.060984813,0.5880678197839758,Male
mfas,0.61806536,0.061623685,0.5896125018277908,Male
Cyp12e1,-0.5379176,0.062159922,0.5896125018277908,Male
CG11686,0.5921936,0.062470574,0.5896125018277908,Male
ck,0.30813622,0.06272206,0.5896125018277908,Male
Galm1,-0.74546146,0.06282481,0.5896125018277908,Male
CG32204,0.3165865,0.06335723,0.5914464504160779,Male
lncRNA:CR46126,0.5825837,0.063782915,0.5922699378281043,Male
Gli,0.9610181,0.06455262,0.5939461787541708,Male
CG14340,-0.90649176,0.064909115,0.5939461787541708,Male
CG14752,-1.0563121,0.064978726,0.5939461787541708,Male
CG10433,0.96285295,0.06684536,0.6065825629480106,Male
Lim1,0.3078165,0.06705243,0.6065825629480106,Male
CG13117,0.5644536,0.06813392,0.6071656859747254,Male
if,0.383636,0.06822086,0.6071656859747254,Male
CG6044,-0.47771454,0.06861422,0.6071656859747254,Male
nuf,0.19120121,0.06902033,0.6071656859747254,Male
CG30159,-0.54545426,0.06902686,0.6071656859747254,Male
lz,0.87816644,0.069206305,0.6071656859747254,Male
CG32512,0.24953651,0.06971372,0.6071656859747254,Male
Irk3,0.16076851,0.0698846,0.6071656859747254,Male
GILT1,-0.5444999,0.07091204,0.6130572915664447,Male
trv,0.3895378,0.07155382,0.614823498772186,Male
hpRNA:LINR-2,-0.4970293,0.07188257,0.614823498772186,Male
CG9444,0.39214277,0.072167315,0.614823498772186,Male
CG42674,-0.45716,0.07260836,0.6155926248301631,Male
Cyp9f2,0.36228943,0.07334607,0.6188574570875901,Male
kon,-0.43152237,0.075525366,0.6341962312397204,Male
Eglp4,-0.35633278,0.076743476,0.6378085713990977,Male
oc,0.44177103,0.077227116,0.6378085713990977,Male
Hsp70Bc,-0.7354002,0.077275604,0.6378085713990977,Male
CG10799,-0.7558527,0.077409245,0.6378085713990977,Male
Dop1R2,-0.2796421,0.07788274,0.6378792656792535,Male
GluRIB,0.29618263,0.07819648,0.6378792656792535,Male
kst,1.1203098,0.07850821,0.6378792656792535,Male
cry,0.6251764,0.07958219,0.6414566703464674,Male
Tk,-0.17833996,0.080175325,0.6414566703464674,Male
bw,0.99290085,0.08080017,0.6414566703464674,Male
AOX3,0.7331307,0.08082284,0.6414566703464674,Male
CG13003,-1.0263054,0.08097245,0.6414566703464674,Male
a,0.43791103,0.08114578,0.6414566703464674,Male
kairos,-0.08280754,0.08208992,0.6414566703464674,Male
nemy,-0.30270386,0.08237573,0.6414566703464674,Male
CG42541,-0.34295177,0.08276399,0.6414566703464674,Male
CG31262,-0.31589556,0.082978636,0.6414566703464674,Male
D2hgdh,-0.64417696,0.083221026,0.6414566703464674,Male
CG4000,1.3040588,0.083668135,0.6414566703464674,Male
Dic61B,-0.52858925,0.08404306,0.6414566703464674,Male
side-II,-0.40510082,0.08406555,0.6414566703464674,Male
Or13a,-0.6224705,0.08583313,0.6509533586173222,Male
Sulf1,0.25728893,0.086051956,0.6509533586173222,Male
aop,-0.31288147,0.08674818,0.6518381630502096,Male
Hexo2,-0.37066412,0.08695028,0.6518381630502096,Male
CG15043,0.89996195,0.08728764,0.6518381630502096,Male
CG17549,1.2632117,0.08884836,0.6518381630502096,Male
CG14253,0.5969498,0.089549914,0.6518381630502096,Male
CG7737,-0.24548197,0.08957772,0.6518381630502096,Male
ImpE1,-0.5420475,0.089629404,0.6518381630502096,Male
CG12177,-0.47642374,0.09004556,0.6518381630502096,Male
nkt,-0.39894867,0.09013714,0.6518381630502096,Male
CG32091,0.086723804,0.090528004,0.6518381630502096,Male
DIP-zeta,0.6537361,0.09087746,0.6518381630502096,Male
CG15890,1.2854342,0.09119465,0.6518381630502096,Male
CG10562,-0.43630958,0.0912924,0.6518381630502096,Male
CG12655,0.48406458,0.09136877,0.6518381630502096,Male
rumpel,-0.55138206,0.092768334,0.6562289659720493,Male
CG15098,0.5914731,0.09297085,0.6562289659720493,Male
how,0.41818118,0.09357716,0.6562289659720493,Male
Etfb,-0.38238716,0.09362179,0.6562289659720493,Male
Reck,0.21088171,0.09385383,0.6562289659720493,Male
Samuel,0.32820272,0.094676994,0.6573817631969713,Male
CG10226,0.7058892,0.09519761,0.6573817631969713,Male
CG34253,1.1502771,0.096315555,0.6573817631969713,Male
Gp150,0.52429295,0.096803755,0.6573817631969713,Male
CG10365,-0.2231431,0.096846305,0.6573817631969713,Male
AnxB9,-0.26689768,0.09685486,0.6573817631969713,Male
Rab32,0.49919987,0.09737546,0.6573817631969713,Male
asRNA:CR46354,0.3886099,0.09795242,0.6573817631969713,Male
Hmx,0.3944869,0.09931852,0.6573817631969713,Male
CG11668,0.7556691,0.100615874,0.6573817631969713,Male
CG34141,0.23091137,0.10064525,0.6573817631969713,Male
CG33494,0.93291974,0.10154692,0.6573817631969713,Male
CG8180,0.6724801,0.102047645,0.6573817631969713,Male
CG42394,0.667963,0.10244208,0.6573817631969713,Male
GstE1,0.49980187,0.10307364,0.6573817631969713,Male
CG6429,0.24169612,0.103148535,0.6573817631969713,Male
Fatp3,-0.6041621,0.10320298,0.6573817631969713,Male
SiaT,-0.38032818,0.10354591,0.6573817631969713,Male
CG5254,-0.3587861,0.10363127,0.6573817631969713,Male
SmydA-3,-0.3291149,0.103950664,0.6573817631969713,Male
CBP,0.7103789,0.10467628,0.6573817631969713,Male
CG1537,-0.54549265,0.10501274,0.6573817631969713,Male
Tsp42Ea,0.6377239,0.10552256,0.6573817631969713,Male
Miox,0.5825453,0.1056007,0.6573817631969713,Male
CrebA,0.14014673,0.106242046,0.6573817631969713,Male
Rgk1,0.76754665,0.10668173,0.6573817631969713,Male
CG1136,1.1071763,0.10675727,0.6573817631969713,Male
Cyp4s3,0.627542,0.10683171,0.6573817631969713,Male
flap,0.5933285,0.10721135,0.6573817631969713,Male
hig,-0.2782402,0.10723498,0.6573817631969713,Male
Cftr,0.43079042,0.10741097,0.6573817631969713,Male
CG15096,1.0035257,0.107500054,0.6573817631969713,Male
lft,1.6521494,0.10756274,0.6573817631969713,Male
eEF1alpha1,-0.108771324,0.10778202,0.6573817631969713,Male
CG7607,0.38182688,0.10778738,0.6573817631969713,Male
acj6,-0.25920868,0.10803135,0.6573817631969713,Male
CG40485,1.0097795,0.10806972,0.6573817631969713,Male
CG17572,1.1033969,0.10875511,0.6573817631969713,Male
Invadolysin,-0.17216682,0.10895575,0.6573817631969713,Male
5-HT2A,0.5851221,0.10914775,0.6573817631969713,Male
Mccc2,0.42254066,0.10937634,0.6573817631969713,Male
hfw,-0.23737454,0.10990587,0.6577304139429209,Male
Hn,1.014178,0.110183895,0.6577304139429209,Male
hebe,0.5430455,0.11113926,0.6592632012079226,Male
Tie,1.1897523,0.111580916,0.6592632012079226,Male
CG13054,-1.0815349,0.11172458,0.6592632012079226,Male
CG31288,0.3780225,0.11194327,0.6592632012079226,Male
peg,0.6946559,0.11368721,0.6596722249107474,Male
mdu,0.39955902,0.1140922,0.6596722249107474,Male
Ugt301D1,0.31118917,0.11414081,0.6596722249107474,Male
SP1173,0.5359087,0.11531795,0.6596722249107474,Male
CG42402,0.3474388,0.11565677,0.6596722249107474,Male
CG10311,0.31122255,0.11577348,0.6596722249107474,Male
CG7966,-0.4439764,0.11585115,0.6596722249107474,Male
Sph242,0.49802423,0.11588765,0.6596722249107474,Male
CG2157,0.66387004,0.11631627,0.6596722249107474,Male
Rh3,1.1444511,0.116383485,0.6596722249107474,Male
TfAP-2,0.59032726,0.11671075,0.6596722249107474,Male
CG1674,0.8104136,0.11677749,0.6596722249107474,Male
asRNA:CR45161,0.27092075,0.118333325,0.6596722249107474,Male
pain,0.6610985,0.11874908,0.6596722249107474,Male
CG13458,0.39825487,0.1188061,0.6596722249107474,Male
CG3603,0.9312091,0.11944936,0.6596722249107474,Male
sev,0.8113239,0.119454205,0.6596722249107474,Male
lncRNA:CR44855,0.83325696,0.11951086,0.6596722249107474,Male
Pdh,0.34899998,0.11973565,0.6596722249107474,Male
Pka-R2,0.24100018,0.12142259,0.6596722249107474,Male
Tsp42Ed,0.6891475,0.12160244,0.6596722249107474,Male
NimC1,0.7405262,0.12213029,0.6596722249107474,Male
CG31676,-0.40281296,0.12301012,0.6596722249107474,Male
slif,1.2150317,0.123037644,0.6596722249107474,Male
CG30050,0.5645411,0.12318019,0.6596722249107474,Male
G6pd,0.8465179,0.12326041,0.6596722249107474,Male
alpha-Est7,0.8918035,0.123492934,0.6596722249107474,Male
SPR,0.53462124,0.12363517,0.6596722249107474,Male
witty,-0.6011276,0.12408106,0.6596722249107474,Male
CG10257,-0.4832263,0.12491917,0.6596722249107474,Male
CCHa1,-1.3822632,0.12503254,0.6596722249107474,Male
Adh,-0.28338754,0.12512176,0.6596722249107474,Male
Cyp9f3,0.39214826,0.12560654,0.6596722249107474,Male
SP1029,-0.44465446,0.12575059,0.6596722249107474,Male
yin,0.8266001,0.12579516,0.6596722249107474,Male
vvl,0.268322,0.12582567,0.6596722249107474,Male
CG13739,0.41607285,0.12613307,0.6596722249107474,Male
CG9016,-0.26865625,0.12649411,0.6596722249107474,Male
dnd,-0.29033327,0.1266721,0.6596722249107474,Male
Hydr1,-0.26589394,0.12824723,0.6615293179339136,Male
CG1468,-0.33373237,0.12836997,0.6615293179339136,Male
side-III,-0.36953545,0.12846133,0.6615293179339136,Male
lncRNA:CR43423,0.34666184,0.12884401,0.6615293179339136,Male
CG4594,0.7466223,0.1289134,0.6615293179339136,Male
CG7675,0.55418015,0.12968361,0.6622066278567259,Male
CG10514,0.18619204,0.13050483,0.6622066278567259,Male
CG43750,0.17084455,0.13067076,0.6622066278567259,Male
nerfin-2,0.21142793,0.13105033,0.6622066278567259,Male
beta-Man,-0.8480747,0.13117073,0.6622066278567259,Male
msi,0.45608234,0.13130935,0.6622066278567259,Male
Prat2,0.92128253,0.13354671,0.6689053882252086,Male
snu,0.66749763,0.13363425,0.6689053882252086,Male
Rel,-0.4286623,0.13413656,0.6689053882252086,Male
Aldh,-0.1987505,0.13416222,0.6689053882252086,Male
Spn42Dd,0.668962,0.13486621,0.6690332749310661,Male
CG30460,0.11076784,0.13526516,0.6690332749310661,Male
CG13315,1.3586826,0.13537319,0.6690332749310661,Male
Hmgcl,-0.54532313,0.13574862,0.6690332749310661,Male
CG44195,1.2017319,0.13609394,0.6690332749310661,Male
CG2852,-0.4994812,0.13719966,0.6725849172922486,Male
Csas,-0.303864,0.13762818,0.6728062961759009,Male
CG45263,-0.2715521,0.13883302,0.6749987080149407,Male
CG6424,0.50753284,0.13950211,0.6749987080149407,Male
Ect3,-1.1359906,0.13969001,0.6749987080149407,Male
daw,-0.1875968,0.14025328,0.6749987080149407,Male
CG15522,-0.43431568,0.14043844,0.6749987080149407,Male
NLaz,-0.3441,0.14084543,0.6749987080149407,Male
CG11892,0.6255326,0.14120892,0.6749987080149407,Male
CG7054,0.13451052,0.1418947,0.6749987080149407,Male
hoe1,0.83225346,0.14224626,0.6749987080149407,Male
Fs,0.46207952,0.14236274,0.6749987080149407,Male
CG15611,-0.68284225,0.14252426,0.6749987080149407,Male
CG12560,0.89605236,0.14306879,0.6749987080149407,Male
Debcl,-0.3875425,0.14317423,0.6749987080149407,Male
alpha-Est8,0.44357872,0.14406668,0.6749987080149407,Male
Crg-1,1.0686285,0.14488198,0.6749987080149407,Male
CG5577,-0.2166624,0.144892,0.6749987080149407,Male
Cyp311a1,0.53355813,0.14556514,0.6749987080149407,Male
CG10184,-0.23329115,0.14621171,0.6749987080149407,Male
CG16826,-1.9932121,0.14632758,0.6749987080149407,Male
CG6656,0.855587,0.1477864,0.6749987080149407,Male
sv,0.18081951,0.14813027,0.6749987080149407,Male
asRNA:CR44370,0.5171418,0.14827879,0.6749987080149407,Male
CG32687,0.533936,0.14829467,0.6749987080149407,Male
GstE7,0.20874667,0.1490258,0.6749987080149407,Male
Culd,0.72590923,0.14955367,0.6749987080149407,Male
CG4733,0.5888386,0.1495845,0.6749987080149407,Male
CG8641,0.15600252,0.15037112,0.6749987080149407,Male
Pvr,-0.29526234,0.15041736,0.6749987080149407,Male
CG1688,-0.43984318,0.15053418,0.6749987080149407,Male
UK114,0.24335217,0.15194395,0.6749987080149407,Male
Picot,0.34417439,0.15237445,0.6749987080149407,Male
CG12256,0.8740351,0.15270457,0.6749987080149407,Male
pnt,-0.37565422,0.15293314,0.6749987080149407,Male
bark,0.20051146,0.15303564,0.6749987080149407,Male
mol,0.35650492,0.15315042,0.6749987080149407,Male
Nepl5,-0.46850204,0.15364201,0.6749987080149407,Male
CG15210,-0.15193796,0.1538744,0.6749987080149407,Male
for,0.21657467,0.15476345,0.6749987080149407,Male
CG3301,0.46351814,0.1548776,0.6749987080149407,Male
peb,1.1525178,0.15564027,0.6749987080149407,Male
CG3597,0.23706973,0.15582535,0.6749987080149407,Male
CG12780,0.9279301,0.15663818,0.6749987080149407,Male
Mms19,-0.20190096,0.15665536,0.6749987080149407,Male
lncRNA:CR44334,0.8561578,0.15668511,0.6749987080149407,Male
bsh,-0.63907766,0.15715253,0.6749987080149407,Male
dsx,0.5502982,0.15721218,0.6749987080149407,Male
Lsd-2,0.41623497,0.15746893,0.6749987080149407,Male
AstC,-0.74793434,0.15753722,0.6749987080149407,Male
Oatp74D,0.51613855,0.15767291,0.6749987080149407,Male
CG32801,0.7294438,0.15788174,0.6749987080149407,Male
Tsp5D,0.38687086,0.15796474,0.6749987080149407,Male
Gba1b,0.30939245,0.15807663,0.6749987080149407,Male
CG13698,-0.7053809,0.15991478,0.6785877624787896,Male
RabX5,0.6971649,0.16079475,0.6785877624787896,Male
nAChRbeta3,-0.78185344,0.16174287,0.6785877624787896,Male
DIP-kappa,0.27605915,0.16286221,0.6785877624787896,Male
CG5973,0.15572262,0.16325669,0.6785877624787896,Male
CG5793,-0.35638046,0.16366096,0.6785877624787896,Male
Hr38,-1.0469265,0.16399187,0.6785877624787896,Male
snoRNA:2R:9445410,0.8304684,0.16400279,0.6785877624787896,Male
lncRNA:CR45312,-0.4499054,0.16427538,0.6785877624787896,Male
moody,0.26919556,0.16479601,0.6785877624787896,Male
IA-2,0.24710941,0.16506508,0.6785877624787896,Male
CG4842,1.005374,0.16514872,0.6785877624787896,Male
be,0.40641475,0.1653042,0.6785877624787896,Male
shg,-0.024200916,0.16544391,0.6785877624787896,Male
Nagk,-0.37699032,0.16556695,0.6785877624787896,Male
eys,-0.14814281,0.16583787,0.6785877624787896,Male
klg,-0.29720497,0.16616492,0.6785877624787896,Male
Jhbp5,1.7468007,0.16622937,0.6785877624787896,Male
Best2,1.1320763,0.16724351,0.6785877624787896,Male
bnb,0.7431774,0.16772816,0.6785877624787896,Male
bru3,0.28600407,0.16890538,0.6785877624787896,Male
magu,0.31798458,0.16916034,0.6785877624787896,Male
Nlg3,-0.2833128,0.16932447,0.6785877624787896,Male
jeb,0.211483,0.1697517,0.6785877624787896,Male
rols,0.28174496,0.16989309,0.6785877624787896,Male
ssp7,0.49038744,0.17012762,0.6785877624787896,Male
lncRNA:CR43716,-1.5707741,0.1701335,0.6785877624787896,Male
CG10550,0.2301445,0.17081857,0.6785877624787896,Male
CG45676,-0.25933266,0.17081916,0.6785877624787896,Male
CG13323,-0.18579316,0.17086454,0.6785877624787896,Male
GstD1,-0.5191002,0.17090358,0.6785877624787896,Male
GluRIIA,0.58172953,0.1714312,0.6791461746525819,Male
Bx,-0.2481718,0.17206371,0.6799321206767908,Male
pros,-0.12650967,0.17240444,0.6799321206767908,Male
CG34417,0.55220413,0.17328063,0.681855411272947,Male
Zasp52,0.5481155,0.17410545,0.6823129590493349,Male
CG34155,-0.15729713,0.17448682,0.6823129590493349,Male
CG13077,0.81342983,0.17507091,0.6823129590493349,Male
vir-1,0.2302494,0.17511499,0.6823129590493349,Male
Pcyt2,0.08172178,0.17534082,0.6823129590493349,Male
NimB4,-0.5838189,0.17589006,0.6829359341511684,Male
Tab2,0.36073136,0.17654853,0.6839793628414735,Male
Cpr49Ag,0.4651823,0.17758289,0.6842923080712034,Male
CG5953,-0.19140196,0.17778315,0.6842923080712034,Male
Inos,-0.3211422,0.17779903,0.6842923080712034,Male
CG17027,0.49313307,0.17851579,0.6842983802679058,Male
Mst36Fa,-0.43684173,0.17860258,0.6842983802679058,Male
Hsp67Bc,-0.6852927,0.17897035,0.6842983802679058,Male
lncRNA:CR43411,0.56544876,0.17995763,0.686577440344769,Male
DCX-EMAP,-0.3500371,0.18067762,0.687829139692923,Male
Gbeta76C,1.0804305,0.18175031,0.6904151553199405,Male
CG3164,0.4447813,0.18277109,0.6927931849436421,Male
fat-spondin,0.19718933,0.18339217,0.693649226221545,Male
ci,0.20441079,0.18588604,0.7015699160996304,Male
Vsx2,-0.518775,0.1869751,0.7041659375628688,Male
sosie,-0.52770996,0.18926682,0.710983406784188,Male
CG4328,-0.43387318,0.18959558,0.710983406784188,Male
CNMaR,-0.2270689,0.19023997,0.7111614899523951,Male
CG6040,0.28598738,0.19073126,0.7111614899523951,Male
naz,-0.18515635,0.19085872,0.7111614899523951,Male
