names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
CG8701,0.031975735,0.036472604,0.9744914009043858,1.0,0.0012684989429175475
CG6733,0.031878274,2.0695608,0.9745691247300706,1.0,0.00032887009631195677
AkhR,0.031875,1.5955883,0.9745717372998389,1.0,0.00032887009631195677
Act57B,0.031875,1.9344797,0.9745717372998389,1.0,0.00032887009631195677
lncRNA:CR44676,0.03187418,1.5139233,0.9745723904423237,1.0,0.00032887009631195677
CG16824,0.03187336,1.6651444,0.9745730435848254,1.0,0.00032887009631195677
Nepl9,0.03187254,1.0473175,0.9745736967273442,1.0,0.00032887009631195677
lncRNA:CR44868,0.03187172,1.2651142,0.9745743498698801,1.0,0.00032887009631195677
cDIP,0.0318709,1.3419771,0.9745750030124329,1.0,0.00032887009631195677
ppk25,0.031868447,0.931642,0.974576962440194,1.0,0.00032887009631195677
CG5561,0.031868447,1.0221145,0.974576962440194,1.0,0.00032887009631195677
CG33641,0.031867627,0.9725396,0.9745776155828151,1.0,0.00032887009631195677
CG1631,0.031867627,0.95171255,0.9745776155828151,1.0,0.00032887009631195677
CG7953,0.031867627,0.9531782,0.9745776155828151,1.0,0.00032887009631195677
Pstk,0.031867627,1.0122273,0.9745776155828151,1.0,0.00032887009631195677
CG8008,0.031867627,0.67937434,0.9745776155828151,1.0,0.00032887009631195677
clumsy,0.031866807,0.80866927,0.9745782687254533,1.0,0.00032887009631195677
lncRNA:CR43436,0.031866807,1.0532308,0.9745782687254533,1.0,0.00032887009631195677
lncRNA:CR44775,0.031866807,0.9271923,0.9745782687254533,1.0,0.00032887009631195677
Gr36a,0.031866807,0.8641923,0.9745782687254533,1.0,0.00032887009631195677
lncRNA:CR44781,0.031866807,0.9018256,0.9745782687254533,1.0,0.00032887009631195677
lncRNA:CR45761,0.031865988,0.9069843,0.9745789218681085,1.0,0.00032887009631195677
Jhbp5,0.03186517,0.68433833,0.9745795750107806,1.0,0.00032887009631195677
CG5681,0.03186517,0.7382834,0.9745795750107806,1.0,0.00032887009631195677
CG13473,0.031864353,0.88245755,0.9745802281534699,1.0,0.00032887009631195677
asRNA:CR43243,0.031862713,0.47049204,0.9745815344388996,1.0,0.00032887009631195677
CG13527,0.031862713,0.28326318,0.9745815344388996,1.0,0.00032887009631195677
CG3407,0.03165632,-0.044797253,0.9747461269473605,1.0,0.010711768851303736
CG32228,0.031614143,0.27307293,0.9747797640409851,1.0,0.001315480385247827
blow,0.031586297,0.16838796,0.9748019710788363,1.0,0.004228329809725159
snoRNA:CD78,0.03151259,0.29562885,0.9748607545085622,1.0,0.0023020906741836973
lncRNA:CR42715,0.03145157,1.6752231,0.9749094142286994,1.0,0.0003758515386422363
CG12398,0.03145157,1.53931,0.9749094142286994,1.0,0.0003758515386422363
asRNA:CR46091,0.031448293,1.4929816,0.9749120268337659,1.0,0.0003758515386422363
GstD8,0.03144584,1.2338668,0.9749139862877425,1.0,0.0003758515386422363
lncRNA:CR44060,0.0314442,1.0714117,0.9749152925904776,1.0,0.0003758515386422363
lncRNA:CR44660,0.0314442,1.0655303,0.9749152925904776,1.0,0.0003758515386422363
lncRNA:CR30121,0.0314442,1.1700578,0.9749152925904776,1.0,0.0003758515386422363
CG43191,0.03144338,1.0054027,0.9749159457418705,1.0,0.0003758515386422363
CG14356,0.03144256,1.0436834,0.9749165988932801,1.0,0.0003758515386422363
CG33127,0.03144174,1.009225,0.9749172520447065,1.0,0.0003758515386422363
betaNACtes6,0.031440925,0.87973815,0.9749179051961497,1.0,0.0003758515386422363
CG15198,0.031440925,0.9058195,0.9749179051961497,1.0,0.0003758515386422363
melt,0.031440105,0.7258011,0.9749185583476098,1.0,0.0003758515386422363
CG1273,0.031439286,0.5513868,0.9749192114990867,1.0,0.0003758515386422363
CG14759,0.031437647,0.6490468,0.974920517802091,1.0,0.0003758515386422363
Rbp4,0.031437647,0.41299474,0.974920517802091,1.0,0.0003758515386422363
CG15199,0.031026505,1.5812359,0.9752484019743671,1.0,0.00042283298097251583
Dnaaf6,0.031024048,1.2409691,0.9752503614541599,1.0,0.00042283298097251583
lncRNA:CR45539,0.031021591,0.9282507,0.9752523209341019,1.0,0.00042283298097251583
CG30046,0.031019134,1.006304,0.9752542804141934,1.0,0.00042283298097251583
asRNA:CR31514,0.031015858,0.8858631,0.9752568930545475,1.0,0.00042283298097251583
lncRNA:CR43684,0.031015038,0.99456835,0.9752575462146775,1.0,0.00042283298097251583
asRNA:CR45612,0.031010944,0.66381925,0.9752608120155766,1.0,0.00042283298097251583
Ama,0.031010125,0.7087566,0.9752614651758061,1.0,0.00042283298097251583
lncRNA:CR46041,0.031006848,0.4966309,0.9752640778168903,1.0,0.00042283298097251583
CG15145,0.031004392,0.48321185,0.9752660372978776,1.0,0.00042283298097251583
alphaTry,0.031003572,0.7066543,0.9752666904582399,1.0,0.00042283298097251583
lncRNA:CR45808,0.030993745,0.24042766,0.9752745283838806,1.0,0.002349072116513977
pst,0.030909387,-0.031394433,0.9753418040104129,1.0,0.013624618275781066
CG34141,0.030871302,0.6339511,0.9753721760740675,1.0,0.0014094432699083862
asRNA:CR45136,0.030772204,0.3143416,0.9754512089230789,1.0,0.0014094432699083862
CG15107,0.030723471,-0.07561397,0.9754900722719877,1.0,0.035377026074700495
Brat1,0.030694397,-0.08715061,0.9755132596759477,1.0,0.017054263565891473
Mcm7,0.030594068,0.8752201,0.9755932727075483,1.0,0.0004698144233027954
lncRNA:CR44974,0.030587517,0.7376959,0.9755984980569394,1.0,0.0004698144233027954
Tpc2,0.030581784,0.64540267,0.9756030702385158,1.0,0.0004698144233027954
CG33258,0.030580964,0.391345,0.9756037234073779,1.0,0.0004698144233027954
ZnT35C,0.030578507,0.32864064,0.9756056829140621,1.0,0.0004698144233027954
AnxB10,0.030572774,-0.04408106,0.9756102550968981,1.0,0.17716701902748413
Cnb,0.030570317,0.12718649,0.9756122146040732,1.0,0.0004698144233027954
CG8726,0.030521587,-0.040754337,0.9756510781934368,1.0,0.24420953723279304
CG15130,0.030167365,0.8331842,0.9759335757634707,1.0,0.0005167958656330749
CG43968,0.030165726,0.7550002,0.9759348821176548,1.0,0.0005167958656330749
Nse1,0.03016245,0.5887498,0.9759374948262165,1.0,0.0005167958656330749
Dlish,0.030161632,0.9011928,0.9759381480033973,1.0,0.0005167958656330749
Jon65Aiii,0.030160813,0.8051957,0.9759388011805942,1.0,0.0005167958656330749
Dhc1,0.030158356,0.6886934,0.9759407607122818,1.0,0.0005167958656330749
ttm2,0.030156719,0.58897513,0.9759420670668207,1.0,0.0005167958656330749
Phgdh,0.030056389,-0.03882516,0.9760220814052222,1.0,0.0587737843551797
mthl2,0.029741481,0.76162744,0.9762732300145629,1.0,0.0005637773079633545
CG10035,0.029740661,0.6590919,0.9762738831999794,1.0,0.0005637773079633545
lncRNA:CR43940,0.029737385,0.62364215,0.9762764959418047,1.0,0.0005637773079633545
Est-Q,0.029732471,0.5733797,0.9762804150550198,1.0,0.0005637773079633545
snoRNA:Psi18S-1377d,0.029726738,0.48431805,0.9762849873544946,1.0,0.0005637773079633545
Gpa2,0.029707082,-0.16806476,0.9763006638157515,1.0,0.0005637773079633545
Nnf1a,0.02956048,-0.041121084,0.9764175843776202,1.0,0.012825933756166315
CG10621,0.029413057,0.051122073,0.9765351586379275,1.0,0.0015503875968992248
Trhn,0.02932051,-0.08568129,0.9766089694064355,1.0,0.006248531829927179
Zasp67,0.029313957,0.860409,0.9766141949551681,1.0,0.0006107587502936341
lncRNA:CR44525,0.029307406,0.5636891,0.9766194205049042,1.0,0.0006107587502936341
CG17994,0.02930495,0.54192525,0.976621380086314,1.0,0.0006107587502936341
CG11760,0.029300854,0.43380108,0.9766246460556439,1.0,0.0006107587502936341
CG11741,0.029291844,0.33017173,0.976631831189549,1.0,0.0006107587502936341
Sse,0.029275464,-0.026557423,0.9766448950742337,1.0,0.0006107587502936341
lncRNA:CR44766,0.02898922,0.056231137,0.9768731874672628,1.0,0.0015973690392295044
Fatp3,0.028942537,-0.01837405,0.9769104198832007,1.0,0.0015973690392295044
Cyp6g1,0.028898312,-0.08598195,0.9769456927447053,1.0,0.0015973690392295044
asRNA:CR45535,0.028886436,0.47764513,0.9769551641689012,1.0,0.0006577401926239135
lncRNA:CR44444,0.028870055,0.32830685,0.9769682282076059,1.0,0.0006577401926239135
COX7CL,0.028861865,0.2040994,0.9769747602292752,1.0,0.0006577401926239135
CG31769,0.028860226,0.2128381,0.9769760666337944,1.0,0.0006577401926239135
lncRNA:CR45284,0.028852036,-0.04563175,0.9769825986573165,1.0,0.0006577401926239135
Rbf2,0.028852036,0.15034914,0.9769825986573165,1.0,0.0006577401926239135
dsx,0.028594868,0.08323857,0.9771877049788131,1.0,0.0054968287526427064
Rrp1,0.028589135,-0.037877757,0.9771922774299693,1.0,0.03251115809255344
CG34450,0.028456455,0.45116532,0.9772980972229263,1.0,0.0007047216349541931
Cpr11B,0.028446628,0.37536216,0.9773059357420247,1.0,0.0007047216349541931
Rab23,0.02844499,0.31428134,0.9773072421620875,1.0,0.0007047216349541931
halo,0.028422058,0.03761566,0.9773255320493569,1.0,0.0007047216349541931
edl,0.028276684,0.34309843,0.977441477147359,1.0,0.0016913319238900633
tmn,0.028242284,0.29300725,0.9774689121136096,1.0,0.0016913319238900633
UQCR-11L,0.028224677,-0.002278128,0.9774829562137922,1.0,0.002630960770495654
Fit2,0.02798143,-0.130801,0.9776769614727794,1.0,0.0007517030772844726
lncRNA:CR44938,0.027769307,-0.07420786,0.9778461455883352,1.0,0.0054968287526427064
Fancd2,0.027599772,0.40999535,0.977981362953582,1.0,0.0007986845196147522
CG8460,0.027590763,0.07164552,0.9779885484351741,1.0,0.013389711064129669
trbl,0.027590763,0.34369853,0.9779885484351741,1.0,0.0007986845196147522
Dsk,0.027582165,-0.069246806,0.9779954073056328,1.0,0.0036175710594315244
CG45067,0.027581755,0.262605,0.9779957339185524,1.0,0.0007986845196147522
Obp83cd,0.02757766,0.1815726,0.9779990000479509,1.0,0.0007986845196147522
CG31677,0.027575202,0.18279736,0.9780009597257672,1.0,0.0007986845196147522
PPO1,0.027550632,-0.20766474,0.9780205565112299,1.0,0.0007986845196147522
CG34056,0.02713949,0.12741132,0.9783484780136392,1.0,0.0008456659619450317
CPT2,0.02675947,0.4927675,0.9786515800281288,1.0,0.0008926474042753112
asRNA:CR45865,0.02639624,-0.05323486,0.9789412935637066,1.0,0.0018792576932111817
sug,0.02634587,0.5046557,0.9789814682651335,1.0,0.0009396288466055908
Mpcp1,0.026286082,0.1018085,0.9790291553782936,1.0,0.0009396288466055908
lncRNA:CR45231,0.026283626,0.102984935,0.9790311151242744,1.0,0.0009396288466055908
CG34208,0.026124738,0.020831585,0.97915784563255,1.0,0.002865867982147052
Jheh3,0.026118185,-0.009133883,0.9791630716442068,1.0,0.0038054968287526427
Oseg1,0.025959298,-0.006322597,0.9792898027001531,1.0,0.001926239135541461
GrlHz,0.025861017,0.15504749,0.9793681933059053,1.0,0.0009866102889358704
CG15767,0.025855284,0.115598135,0.9793727660973983,1.0,0.0009866102889358704
Ugt35E2,0.025824571,0.0009956434,0.979397263206221,1.0,0.0009866102889358704
CG31674,0.025716053,0.037492383,0.979483819812849,1.0,0.0029128494244773317
l(2)37Cb,0.025674693,-0.019671233,0.9795168093756099,1.0,0.015175005872680291
CG14257,0.025620637,0.19348949,0.9795599245005346,1.0,0.001973220577871741
Ada2b,0.025468303,-0.12590167,0.9796814310825291,1.0,0.03551797040169133
asRNA:CR44114,0.025463799,0.319859,0.9796850240262833,1.0,0.0010335917312661498
Jhbp14,0.025434313,0.032618865,0.9797085414864841,1.0,0.0010335917312661498
CG6472,0.025408516,-0.18414062,0.9797291192786276,1.0,0.001973220577871741
Cad96Ca,0.025043238,0.28942662,0.9800204761259601,1.0,0.0010805731735964294
CycB3,0.025039962,-0.07868974,0.9800230892039726,1.0,0.00202020202020202
CG14662,0.025037915,0.26961833,0.9800247223778393,1.0,0.0010805731735964294
lncRNA:CR44017,0.025023991,0.2226285,0.9800358279623527,1.0,0.0010805731735964294
yellow-b,0.024974031,-0.04298145,0.9800756774445017,1.0,0.0010805731735964294
CG13360,0.024965841,0.02989528,0.9800822101512395,1.0,0.0010805731735964294
lncRNA:CR44923,0.024865102,17.693268,0.9801625625532379,1.0,0.00014094432699083862
CG13065,0.024865102,17.881527,0.9801625625532379,1.0,0.00014094432699083862
Rab9E,0.024865102,17.0272,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:CR43626,0.024865102,18.12077,0.9801625625532379,1.0,0.00014094432699083862
asRNA:CR45130,0.024865102,18.190176,0.9801625625532379,1.0,0.00014094432699083862
CG14054,0.024865102,17.430017,0.9801625625532379,1.0,0.00014094432699083862
ItgaPS5,0.024865102,16.990412,0.9801625625532379,1.0,0.00014094432699083862
Odc2,0.024865102,17.040472,0.9801625625532379,1.0,0.00014094432699083862
CG9861,0.024865102,18.441887,0.9801625625532379,1.0,0.00014094432699083862
snoRNA:Psi28S-3405c,0.024865102,17.73352,0.9801625625532379,1.0,0.00014094432699083862
dysf,0.024865102,17.860268,0.9801625625532379,1.0,0.00014094432699083862
CG31820,0.024865102,18.069782,0.9801625625532379,1.0,0.00014094432699083862
asRNA:CR44035,0.024865102,18.05645,0.9801625625532379,1.0,0.00014094432699083862
Tim10,0.024865102,17.53381,0.9801625625532379,1.0,0.00014094432699083862
CG11656,0.024865102,17.431885,0.9801625625532379,1.0,0.00014094432699083862
CG17267,0.024865102,17.93678,0.9801625625532379,1.0,0.00014094432699083862
TotB,0.024865102,17.963541,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:CR45541,0.024865102,17.972897,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:CR43961,0.024865102,18.205389,0.9801625625532379,1.0,0.00014094432699083862
5.8SrRNA-Psi:CR45857,0.024865102,18.02471,0.9801625625532379,1.0,0.00014094432699083862
CG42828,0.024865102,17.458351,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:CR45435,0.024865102,17.122112,0.9801625625532379,1.0,0.00014094432699083862
Muc11A,0.024865102,17.960579,0.9801625625532379,1.0,0.00014094432699083862
CG31106,0.024865102,17.788874,0.9801625625532379,1.0,0.00014094432699083862
CG11044,0.024865102,18.208467,0.9801625625532379,1.0,0.00014094432699083862
dtr,0.024865102,17.947935,0.9801625625532379,1.0,0.00014094432699083862
spdt,0.024865102,18.40947,0.9801625625532379,1.0,0.00014094432699083862
CG14106,0.024865102,17.718163,0.9801625625532379,1.0,0.00014094432699083862
mir-4974,0.024865102,17.469645,0.9801625625532379,1.0,0.00014094432699083862
CG12831,0.024865102,17.042385,0.9801625625532379,1.0,0.00014094432699083862
B9d1,0.024865102,17.927816,0.9801625625532379,1.0,0.00014094432699083862
ProtA,0.024865102,17.51791,0.9801625625532379,1.0,0.00014094432699083862
CheB42a,0.024865102,18.258196,0.9801625625532379,1.0,0.00014094432699083862
Tsp42Ec,0.024865102,18.05993,0.9801625625532379,1.0,0.00014094432699083862
CG4744,0.024865102,17.611698,0.9801625625532379,1.0,0.00014094432699083862
CG13607,0.024865102,18.207003,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:CR45174,0.024865102,18.16447,0.9801625625532379,1.0,0.00014094432699083862
Xrcc2,0.024865102,17.609468,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:TS20,0.024865102,17.32932,0.9801625625532379,1.0,0.00014094432699083862
lncRNA:CR46019,0.024865102,18.09731,0.9801625625532379,1.0,0.00014094432699083862
CG6280,0.024865102,17.217207,0.9801625625532379,1.0,0.00014094432699083862
CG15125,0.024865102,17.730595,0.9801625625532379,1.0,0.00014094432699083862
CG16837,0.024865102,17.3891,0.9801625625532379,1.0,0.00014094432699083862
CG13460,0.024865102,17.408321,0.9801625625532379,1.0,0.00014094432699083862
kst,0.024841761,0.12887059,0.9801811808214761,1.0,0.003993422598073761
lncRNA:CR45217,0.02467755,0.58537406,0.9803121622762675,1.0,0.001127554615926709
lncRNA:Irar,0.024599334,-0.08069481,0.9803745501385757,1.0,0.0020671834625322996
Cdk4,0.024589917,0.14438672,0.9803820628211997,1.0,0.001127554615926709
asRNA:CR43820,0.024452323,0.062159467,0.9804918135132156,1.0,0.00305379375146817
spo,0.02443881,2.4290574,0.9805025926189862,1.0,0.00018792576932111815
CG14107,0.02443881,2.9356859,0.9805025926189862,1.0,0.00018792576932111815
CG32119,0.02443881,2.48627,0.9805025926189862,1.0,0.00018792576932111815
CG46304,0.02443881,3.029194,0.9805025926189862,1.0,0.00018792576932111815
Alp5,0.02443881,3.4527857,0.9805025926189862,1.0,0.00018792576932111815
lncRNA:CR45628,0.02443881,2.189369,0.9805025926189862,1.0,0.00018792576932111815
lncRNA:CR45833,0.02443881,2.3688195,0.9805025926189862,1.0,0.00018792576932111815
Cpr97Ea,0.02443881,2.7396016,0.9805025926189862,1.0,0.00018792576932111815
TwdlF,0.02443881,2.2827375,0.9805025926189862,1.0,0.00018792576932111815
lncRNA:CR43904,0.02443881,2.395926,0.9805025926189862,1.0,0.00018792576932111815
CG14072,0.02443799,3.0248404,0.9805032458982382,1.0,0.00018792576932111815
asRNA:CR44207,0.02443799,2.2914503,0.9805032458982382,1.0,0.00018792576932111815
CG13362,0.02443799,2.7645926,0.9805032458982382,1.0,0.00018792576932111815
NimA,0.02443799,2.2292223,0.9805032458982382,1.0,0.00018792576932111815
CG4763,0.02443799,2.2978258,0.9805032458982382,1.0,0.00018792576932111815
CG5715,0.02443717,2.0032487,0.9805038991775034,1.0,0.00018792576932111815
CG34299,0.02443717,2.2551866,0.9805038991775034,1.0,0.00018792576932111815
Mkp,0.02443717,2.2844465,0.9805038991775034,1.0,0.00018792576932111815
lncRNA:CR43263,0.02443717,1.7038993,0.9805038991775034,1.0,0.00018792576932111815
CG17855,0.02443717,2.6336153,0.9805038991775034,1.0,0.00018792576932111815
CG34453,0.02443717,1.6620727,0.9805038991775034,1.0,0.00018792576932111815
asRNA:CR45205,0.02443717,2.1483498,0.9805038991775034,1.0,0.00018792576932111815
Cralbp,0.02443717,1.75946,0.9805038991775034,1.0,0.00018792576932111815
Qsox3,0.02443717,2.0568604,0.9805038991775034,1.0,0.00018792576932111815
lncRNA:CR44642,0.02443635,1.6513146,0.9805045524567815,1.0,0.00018792576932111815
CG14693,0.02443635,1.9696504,0.9805045524567815,1.0,0.00018792576932111815
Ir21a,0.02443635,1.8759545,0.9805045524567815,1.0,0.00018792576932111815
TwdlM,0.02443635,1.3867596,0.9805045524567815,1.0,0.00018792576932111815
lncRNA:CR45976,0.02443635,1.7302178,0.9805045524567815,1.0,0.00018792576932111815
asRNA:CR45701,0.02443635,1.8858602,0.9805045524567815,1.0,0.00018792576932111815
lncRNA:CR45651,0.02443635,1.5841569,0.9805045524567815,1.0,0.00018792576932111815
RabX2,0.02443635,1.8815906,0.9805045524567815,1.0,0.00018792576932111815
gwl,0.02443635,1.8578478,0.9805045524567815,1.0,0.00018792576932111815
CG18540,0.024435533,0.8778933,0.9805052057360728,1.0,0.00018792576932111815
Mco3,0.024435533,1.2762403,0.9805052057360728,1.0,0.00018792576932111815
asRNA:CR45366,0.024435533,0.9053078,0.9805052057360728,1.0,0.00018792576932111815
lncRNA:CR45695,0.024435533,0.5824279,0.9805052057360728,1.0,0.00018792576932111815
PPO3,0.024435533,1.2340114,0.9805052057360728,1.0,0.00018792576932111815
CG42237,0.024435533,0.8966977,0.9805052057360728,1.0,0.00018792576932111815
CG31704,0.024435533,1.5658329,0.9805052057360728,1.0,0.00018792576932111815
CG12723,0.024435533,1.0303928,0.9805052057360728,1.0,0.00018792576932111815
CG42854,0.024435533,1.2358882,0.9805052057360728,1.0,0.00018792576932111815
snoRNA:Psi18S-1389a,0.024435533,1.4225111,0.9805052057360728,1.0,0.00018792576932111815
Osi20,0.024435533,0.674632,0.9805052057360728,1.0,0.00018792576932111815
CG6333,0.024435533,1.250922,0.9805052057360728,1.0,0.00018792576932111815
CG31904,0.02424921,0.033220936,0.9806538271137957,1.0,0.0021141649048625794
Or94a,0.024013333,2.0483716,0.9808419729412404,1.0,0.0002349072116513977
asRNA:CR44995,0.024013333,2.5920112,0.9808419729412404,1.0,0.0002349072116513977
asRNA:CR45968,0.024012515,1.9451869,0.9808426262272261,1.0,0.0002349072116513977
snoRNA:Psi18S-176,0.024011696,1.4727012,0.9808432795132247,1.0,0.0002349072116513977
CG7227,0.024011696,1.5512887,0.9808432795132247,1.0,0.0002349072116513977
DZIP1,0.024010876,1.6887313,0.9808439327992361,1.0,0.0002349072116513977
snoRNA:Psi28S-3305b,0.024010876,1.5841635,0.9808439327992361,1.0,0.0002349072116513977
asRNA:CR45044,0.024010876,1.6392522,0.9808439327992361,1.0,0.0002349072116513977
snoRNA:CG32479-b,0.024010876,1.6220406,0.9808439327992361,1.0,0.0002349072116513977
CG13891,0.024010058,1.6053711,0.9808445860852603,1.0,0.0002349072116513977
CG13138,0.024010058,1.3914341,0.9808445860852603,1.0,0.0002349072116513977
CG18530,0.024010058,1.2636405,0.9808445860852603,1.0,0.0002349072116513977
CG13324,0.024010058,1.6291436,0.9808445860852603,1.0,0.0002349072116513977
lncRNA:CR43874,0.024010058,1.4276823,0.9808445860852603,1.0,0.0002349072116513977
CtsL4,0.024009239,1.3632063,0.9808452393712974,1.0,0.0002349072116513977
snoRNA:Psi28S-2442b,0.024009239,1.1333123,0.9808452393712974,1.0,0.0002349072116513977
lncRNA:CR43909,0.024009239,1.1659038,0.9808452393712974,1.0,0.0002349072116513977
CG30281,0.024009239,1.2627982,0.9808452393712974,1.0,0.0002349072116513977
Sr-CII,0.024009239,1.0438266,0.9808452393712974,1.0,0.0002349072116513977
ItgaPS4,0.024009239,1.5654218,0.9808452393712974,1.0,0.0002349072116513977
lncRNA:CR45118,0.024009239,0.91092926,0.9808452393712974,1.0,0.0002349072116513977
CG12715,0.02400842,1.0411255,0.9808458926573473,1.0,0.0002349072116513977
lncRNA:CR44377,0.02400842,1.0988513,0.9808458926573473,1.0,0.0002349072116513977
CG42460,0.02400842,0.9843073,0.9808458926573473,1.0,0.0002349072116513977
Gr47b,0.02400842,1.278002,0.9808458926573473,1.0,0.0002349072116513977
CG17781,0.02400842,1.0920223,0.9808458926573473,1.0,0.0002349072116513977
CG13501,0.02400842,0.7546547,0.9808458926573473,1.0,0.0002349072116513977
CG34202,0.02400842,1.6633401,0.9808458926573473,1.0,0.0002349072116513977
Pif1,0.02400842,1.0775094,0.9808458926573473,1.0,0.0002349072116513977
lncRNA:CR44220,0.02400842,1.1375431,0.9808458926573473,1.0,0.0002349072116513977
CG16713,0.02400842,1.156626,0.9808458926573473,1.0,0.0002349072116513977
snoRNA:Psi28S-3436a,0.024007602,0.98234546,0.9808465459434101,1.0,0.0002349072116513977
lncRNA:CR43992,0.024007602,0.6035894,0.9808465459434101,1.0,0.0002349072116513977
CG31220,0.024007602,1.0528958,0.9808465459434101,1.0,0.0002349072116513977
geko,0.024007602,0.9844845,0.9808465459434101,1.0,0.0002349072116513977
lncRNA:CR46235,0.024006782,0.39982378,0.9808471992294857,1.0,0.0002349072116513977
Bfc,0.024006782,0.695276,0.9808471992294857,1.0,0.0002349072116513977
CG42710,0.024005963,0.9605412,0.9808478525155742,1.0,0.0002349072116513977
CG43919,0.024005963,0.6957162,0.9808478525155742,1.0,0.0002349072116513977
lncRNA:CR44177,0.024005143,0.8553887,0.9808485058016755,1.0,0.0002349072116513977
lncRNA:CR45577,0.024005143,0.5914728,0.9808485058016755,1.0,0.0002349072116513977
CG7634,0.024005143,0.48376587,0.9808485058016755,1.0,0.0002349072116513977
Art2,0.023698835,-0.0026944769,0.9810928357004256,1.0,0.0012215175005872681
GstT4,0.023683274,-0.033573374,0.9811052482294474,1.0,0.0012215175005872681
Cpr72Ea,0.023587858,1.744045,0.9811813567309859,1.0,0.00028188865398167724
CG3517,0.02358704,1.6541016,0.9811820100235871,1.0,0.00028188865398167724
lncRNA:CR43656,0.023586221,1.4774944,0.9811826633162009,1.0,0.00028188865398167724
NAAT1,0.023585401,1.2789087,0.9811833166088272,1.0,0.00028188865398167724
asRNA:CR44083,0.023585401,1.2983172,0.9811833166088272,1.0,0.00028188865398167724
lncRNA:CR45552,0.023585401,1.4905083,0.9811833166088272,1.0,0.00028188865398167724
betaNACtes3,0.023584582,1.3173021,0.9811839699014663,1.0,0.00028188865398167724
lncRNA:CR45595,0.023583764,1.0905972,0.9811846231941179,1.0,0.00028188865398167724
CG32447,0.023583764,1.1805823,0.9811846231941179,1.0,0.00028188865398167724
lncRNA:CR43419,0.023582945,1.5332451,0.9811852764867821,1.0,0.00028188865398167724
CG9416,0.023582945,1.0144551,0.9811852764867821,1.0,0.00028188865398167724
CG31626,0.023582945,0.9380733,0.9811852764867821,1.0,0.00028188865398167724
CG43915,0.023582945,1.066128,0.9811852764867821,1.0,0.00028188865398167724
Ts,0.023582125,1.0498996,0.981185929779459,1.0,0.00028188865398167724
snoRNA:Psi28S-2562,0.023581307,0.94703186,0.9811865830721485,1.0,0.00028188865398167724
CG2533,0.023581307,0.9057536,0.9811865830721485,1.0,0.00028188865398167724
CecB,0.023581307,0.97757745,0.9811865830721485,1.0,0.00028188865398167724
CG34266,0.023581307,0.87659645,0.9811865830721485,1.0,0.00028188865398167724
Pig1,0.023581307,0.83126605,0.9811865830721485,1.0,0.00028188865398167724
asRNA:CR45056,0.023580488,0.76796657,0.9811872363648506,1.0,0.00028188865398167724
lncRNA:CR45256,0.023580488,0.99582374,0.9811872363648506,1.0,0.00028188865398167724
CG43071,0.023580488,0.83931935,0.9811872363648506,1.0,0.00028188865398167724
CG5386,0.023580488,0.8196423,0.9811872363648506,1.0,0.00028188865398167724
mt:tRNA:Val-TAC,0.023580488,0.8073994,0.9811872363648506,1.0,0.00028188865398167724
Gr10b,0.023580488,0.8790737,0.9811872363648506,1.0,0.00028188865398167724
lncRNA:CR46352,0.023580488,0.61909306,0.9811872363648506,1.0,0.00028188865398167724
CG15239,0.02357885,0.63575214,0.9811885429502927,1.0,0.00028188865398167724
Obp56d,0.02357885,0.65104294,0.9811885429502927,1.0,0.00028188865398167724
nenya,0.02357885,0.8193301,0.9811885429502927,1.0,0.00028188865398167724
lncRNA:CR44991,0.02357885,0.81135935,0.9811885429502927,1.0,0.00028188865398167724
CG3397,0.023578031,0.60208374,0.9811891962430326,1.0,0.00028188865398167724
ppk15,0.023578031,0.7074141,0.9811891962430326,1.0,0.00028188865398167724
CG13309,0.023578031,0.6367472,0.9811891962430326,1.0,0.00028188865398167724
CG42694,0.023577211,0.54771566,0.9811898495357853,1.0,0.00028188865398167724
TTLL1B,0.023576392,0.552001,0.9811905028285504,1.0,0.00028188865398167724
CG6511,0.023442075,0.041700814,0.9812976430123949,1.0,0.012825933756166315
CG3984,0.023310624,0.14962277,0.9814024969945669,1.0,0.0012684989429175475
CG34027,0.0232967,0.11575435,0.9814136030426808,1.0,0.0012684989429175475
CG6553,0.023160746,1.4803072,0.9815220505250283,1.0,0.00032887009631195677
pyx,0.023155833,0.9791599,0.9815259703199534,1.0,0.00032887009631195677
bond,0.023154194,0.81335044,0.981527276918361,1.0,0.00032887009631195677
mthl13,0.023153374,0.73042375,0.9815279302175832,1.0,0.00032887009631195677
Hsp70Bbb,0.023153374,0.8290951,0.9815279302175832,1.0,0.00032887009631195677
lncRNA:CR44034,0.023151737,0.5551059,0.9815292368160651,1.0,0.00032887009631195677
lncRNA:CR45602,0.023151737,0.5002778,0.9815292368160651,1.0,0.00032887009631195677
asRNA:CR44996,0.023150917,0.6701593,0.9815298901153245,1.0,0.00032887009631195677
lncRNA:CR46208,0.0231501,0.47287217,0.9815305434145964,1.0,0.00032887009631195677
