Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,regulation of programmed cell death (GO:0043067),1/63,0.3781275307896683,0.4581691248984303,0.5333422928321071,0.6582514543504073,-1.126500569961884,1.0955485668120095,Mdh2
GO_Biological_Process_2018,nucleosome assembly (GO:0006334),1/64,0.38280631245324,0.4621516208526388,0.5388893116040137,0.6601891197510427,-1.162094316154877,1.1158733271143904,P32
GO_Biological_Process_2018,mitotic cytokinesis (GO:0000281),1/65,0.3874501253336594,0.4660631942419381,0.5443710878389603,0.6644529454504958,-1.2531759951995665,1.1882215615951568,alphaTub84D
GO_Biological_Process_2018,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),2/179,0.3891391811316807,0.4664050835224476,0.6340769467600892,0.7284205755167807,-0.8098899220085447,0.7643888542548731,msi;Sxl
GO_Biological_Process_2018,salivary gland morphogenesis (GO:0007435),1/67,0.3966338810979831,0.4719801022384602,0.5551419408096223,0.6692935009518585,-1.057861656865425,0.9782487209819044,deltaCOP
GO_Biological_Process_2018,mitotic nuclear division (GO:0140014),1/67,0.3966338810979831,0.4719801022384602,0.5551419408096223,0.6692935009518585,-1.1363872740895489,1.050864628851591,bel
GO_Biological_Process_2018,ion transport (GO:0006811),1/68,0.4011743375229894,0.4723045392114627,0.5604325098331828,0.6692935009518585,-1.101587455268688,1.0061450250209292,GluRIA
GO_Biological_Process_2018,regulation of canonical Wnt signaling pathway (GO:0060828),1/68,0.4011743375229894,0.4723045392114627,0.5604325098331828,0.6692935009518585,-0.984850211650778,0.8995219908359875,flw
GO_Biological_Process_2018,chromatin assembly (GO:0031497),1/68,0.4011743375229894,0.4723045392114627,0.5604325098331828,0.6692935009518585,-1.191944149746746,1.0886731422317957,P32
GO_Biological_Process_2018,protein-DNA complex assembly (GO:0065004),1/69,0.4056808521446705,0.4742466299719387,0.5656608211282544,0.6707121164806445,-1.1366949669198492,1.0255131350783293,P32
GO_Biological_Process_2018,cytoskeleton-dependent cytokinesis (GO:0061640),1/69,0.4056808521446705,0.4742466299719387,0.5656608211282544,0.6707121164806445,-1.210478797802695,1.0920800593005704,alphaTub84D
GO_Biological_Process_2018,regulation of autophagy (GO:0010506),1/72,0.4189992562865458,0.4880973792530989,0.5809794153339904,0.6858183950641777,-1.1365905906938014,0.9887043949180728,CG6878
