Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,mitochondrial ATP synthesis coupled electron transport (GO:0042775),1/72,0.0895603341387775,0.105958705178272,0.1302073063384952,0.1540480807385014,-1.253229150152149,3.023844877010751,RFeSP
GO_Biological_Process_2018,sensory perception of mechanical stimulus (GO:0050954),1/72,0.0895603341387775,0.105958705178272,0.1302073063384952,0.1540480807385014,-1.4372294863210533,3.4678087553047154,Arr2
GO_Biological_Process_2018,respiratory electron transport chain (GO:0022904),1/77,0.0954846886686612,0.1112310776194033,0.138519484633076,0.1612949567164993,-1.169146928350307,2.746079880113958,RFeSP
GO_Biological_Process_2018,compound eye photoreceptor development (GO:0042051),1/78,0.0966651031692433,0.1112310776194033,0.1401729980988625,0.1612949567164993,-1.285047192117388,3.002516386816977,ninaE
KEGG_2019,Glutathione metabolism,1/77,0.0954846886686612,0.1193558608358265,0.1181845979331652,0.1477307474164565,-1.353964671718336,3.1801778315725806,se
GO_Biological_Process_2018,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",1/88,0.1083880707240648,0.1230351073083978,0.1565460045927932,0.1777008700783058,-1.2586422866884612,2.796750038780389,CG6999
GO_Molecular_Function_2018,cation channel activity (GO:0005261),1/86,0.1060552422013193,0.1272662906415832,0.174323609492397,0.2091883313908764,-1.1232260566464445,2.5202891982283413,brv3
GO_Biological_Process_2018,"regulation of mRNA splicing, via spliceosome (GO:0048024)",1/93,0.1141945608921099,0.1278979081991631,0.1646229434889724,0.1843776967076491,-1.2345992368861305,2.678897142861484,CG6999
GO_Molecular_Function_2018,G-protein coupled receptor activity (GO:0004930),1/102,0.1245547412713002,0.1379222995950711,0.2031507215720109,0.22443547770901,-1.0892215705732924,2.2688593918994844,ninaE
GO_Molecular_Function_2018,structural constituent of chitin-based larval cuticle (GO:0008010),1/107,0.1302599496175672,0.1379222995950711,0.2119668400585094,0.22443547770901,-1.0845972266948212,2.210651243822557,Cpr72Ec
GO_Biological_Process_2018,endocytosis (GO:0006897),1/104,0.126841129551199,0.1401928273986936,0.1821387873619878,0.2013112912948286,-1.066574281091754,2.2022838260545297,Arr1
GO_Biological_Process_2018,Golgi vesicle transport (GO:0048193),1/108,0.1313966932670531,0.1433418472004215,0.1884227477359776,0.2055520884392482,-1.102879647457575,2.2383321159063128,CG4293
GO_Biological_Process_2018,male gamete generation (GO:0048232),1/124,0.1493914633910529,0.1608831144211339,0.2131107201882362,0.2295038525104082,-1.770496283430914,3.366041237230555,slmo
GO_Molecular_Function_2018,protein homodimerization activity (GO:0042803),1/139,0.165935617351321,0.165935617351321,0.2662918090824697,0.2662918090824697,-1.0752345105574528,1.9312882865316343,se
KEGG_2019,Oxidative phosphorylation,1/144,0.1713812503690657,0.1713812503690657,0.2105295636714931,0.2105295636714931,-0.2204655059381788,0.3888713168518068,RFeSP
GO_Biological_Process_2018,spermatogenesis (GO:0007283),1/141,0.1681179873115008,0.1787583662552666,0.2385725361832318,0.2536720637897655,-1.2009406547614692,2.141384360169539,slmo
GO_Biological_Process_2018,cell morphogenesis involved in neuron differentiation (GO:0048667),1/160,0.1885784945738243,0.1980074193025155,0.2661189237013308,0.2794248698863974,-0.904726812989095,1.5093023106940875,ninaE
GO_Biological_Process_2018,chitin-based cuticle development (GO:0040003),1/178,0.2075151809917302,0.2152009284358683,0.2913549664213449,0.302145891103617,-1.0077610349501531,1.584755402150605,Cpr72Ec
GO_Biological_Process_2018,defense response to bacterium (GO:0042742),1/216,0.2461070480490415,0.2521096589770669,0.3419946580910524,0.3503359912152244,-1.1461736258431867,1.6069224522209955,CG32706
GO_Biological_Process_2018,vesicle-mediated transport (GO:0016192),1/235,0.2647188750585632,0.2679082590954133,0.3660282952613174,0.3704382747222971,-0.967078375735305,1.2853311665475635,Arr1
GO_Biological_Process_2018,cellular protein modification process (GO:0006464),1/391,0.4016974134943343,0.4016974134943344,0.5345707904840943,0.5345707904840943,-0.8842847529633582,0.8065173707572613,xit
