Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Molecular_Function_2018,actin binding (GO:0003779),1/116,0.1984812864056566,0.2497022635426002,0.272239679161446,0.3539115829098798,-1.0650773804484337,1.7222945169886277,capu
GO_Biological_Process_2018,imaginal disc development (GO:0007444),1/140,0.2344673886019878,0.250825578504452,0.3394906084287153,0.3631759997144397,-0.8113204923298343,1.1767706958039896,Dsp1
GO_Biological_Process_2018,sensory organ development (GO:0007423),1/143,0.238853502347237,0.2543347478697431,0.3453470568898185,0.3677306624289735,-0.8236064075912632,1.179326030834439,pros
GO_Biological_Process_2018,protein transport (GO:0015031),1/146,0.2432151435146033,0.2566031330658659,0.3511538172875338,0.3704833852116182,-0.8940074863891194,1.2639557079237047,RabX1
GO_Biological_Process_2018,negative regulation of signal transduction (GO:0009968),1/146,0.2432151435146033,0.2566031330658659,0.3511538172875338,0.3704833852116182,-0.7822304775449271,1.1059243821303522,ct
GO_Molecular_Function_2018,RNA polymerase II regulatory region DNA binding (GO:0001012),1/127,0.2151748283567693,0.2622443220598126,0.293892484053867,0.3590883171377163,-1.0023310248810515,1.5398855899804391,ct
GO_Molecular_Function_2018,transcription regulatory region DNA binding (GO:0044212),1/137,0.2300566687120355,0.2638885317579231,0.3130513534021116,0.3590883171377163,-1.0121589761217775,1.487296374300212,ct
GO_Molecular_Function_2018,"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)",1/134,0.2256212083699899,0.2638885317579231,0.3073554873724185,0.3590883171377163,-1.0626824526665462,1.5822255181004594,pros
GO_Biological_Process_2018,regulation of cell proliferation (GO:0042127),1/155,0.2561545567881221,0.26658619032248,0.3682799802295663,0.3832778074787342,-0.9138523059039558,1.2446433356517432,pros
GO_Biological_Process_2018,open tracheal system development (GO:0007424),1/155,0.2561545567881221,0.26658619032248,0.3682799802295663,0.3832778074787342,-0.8958023146202101,1.2200597117830445,ct
GO_Biological_Process_2018,chemical synaptic transmission (GO:0007268),1/154,0.2547275511770626,0.26658619032248,0.3663986439025645,0.3832778074787342,-0.7846955577416834,1.0731188311501696,Frq2
GO_Biological_Process_2018,cellular protein localization (GO:0034613),1/164,0.2688784584592657,0.2785677722776176,0.3849732576583071,0.3988461678441921,-0.9274080752020158,1.2181466383491528,RabX1
GO_Biological_Process_2018,imaginal disc-derived appendage morphogenesis (GO:0035114),1/170,0.2772430586474184,0.2859457555556333,0.3958667909588693,0.4082931027826903,-0.7121781440020606,0.9136253448638808,ct
GO_Biological_Process_2018,intracellular protein transport (GO:0006886),1/173,0.2813903425688198,0.2889275838876275,0.4012441060014549,0.4119917159836367,-0.8219651098369936,1.0422619961256372,RabX1
GO_Molecular_Function_2018,"phosphotransferase activity, alcohol group as acceptor (GO:0016773)",1/158,0.2604196293846455,0.2901818727428907,0.35170982873709,0.3919052377356145,-1.341769394152547,1.8052983771764792,Hex-A
GO_Biological_Process_2018,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),1/179,0.289615511583377,0.2960514118407854,0.4118617098838219,0.4210141923256847,-0.9263741105450874,1.1479637777131184,Dsp1
GO_Biological_Process_2018,positive regulation of gene expression (GO:0010628),1/204,0.3229112937105048,0.327178843847648,0.4541946509516571,0.4601972234311944,-0.82317484364261,0.9304984255010492,pros
GO_Biological_Process_2018,sensory perception of chemical stimulus (GO:0007606),1/204,0.3229112937105048,0.327178843847648,0.4541946509516571,0.4601972234311944,-0.7202316404273148,0.8141337318425363,pros
GO_Molecular_Function_2018,transcription regulatory region sequence-specific DNA binding (GO:0000976),1/204,0.3229112937105048,0.3314089593344654,0.4293785577800625,0.4406779935111168,-0.9534587755735792,1.077768467177014,ct
GO_Molecular_Function_2018,sequence-specific DNA binding (GO:0043565),1/197,0.3137448176598245,0.3314089593344654,0.4181509384623714,0.4406779935111168,-0.9445057082887884,1.0948476935107718,pros
GO_Molecular_Function_2018,RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977),1/200,0.3176880081369542,0.3314089593344654,0.4229878993068987,0.4406779935111168,-1.0361042088773722,1.1880856565309614,ct
GO_Biological_Process_2018,defense response to bacterium (GO:0042742),1/216,0.3383486308317865,0.3413166012776793,0.4734637424182943,0.4776169331412618,-0.9200473623919914,0.9970355114862764,CG32706
GO_Molecular_Function_2018,nucleoside-triphosphatase activity (GO:0017111),1/230,0.355925981972252,0.355925981972252,0.4693278044924435,0.4693278044924436,-0.7812499113509205,0.8070565377631489,RabX1
GO_Biological_Process_2018,positive regulation of transcription from RNA polymerase II promoter (GO:0045944),1/305,0.4426206191740981,0.4445534603058627,0.5973848664658413,0.5999935340049934,-0.7228715529146535,0.5891708684962162,pros
GO_Biological_Process_2018,"positive regulation of transcription, DNA-templated (GO:0045893)",1/379,0.5169766123370728,0.5169766123370728,0.6786730801604209,0.6786730801604209,-0.6922800315489825,0.4567370417417993,pros
