names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
CG8539,-0.003796376,-0.36529142,0.9969709374391907,1.0,0.00012722106780882914
lncRNA:CR45337,-0.003796376,-0.18737699,0.9969709374391907,1.0,0.00012722106780882914
Mst89B,-0.003796376,-0.50305265,0.9969709374391907,1.0,0.00012722106780882914
PGRP-LD,-0.003796376,-0.2380905,0.9969709374391907,1.0,0.00012722106780882914
CG32985,-0.003796376,-0.44016647,0.9969709374391907,1.0,0.00012722106780882914
CG31787,-0.003796376,-0.48196065,0.9969709374391907,1.0,0.00012722106780882914
CG6576,-0.0037971335,-0.3997012,0.9969703330800518,1.0,0.00012722106780882914
CG13313,-0.0037971335,-0.4428196,0.9969703330800518,1.0,0.00012722106780882914
CG6602,-0.0037971335,-0.33793706,0.9969703330800518,1.0,0.00012722106780882914
CG12995,-0.0037971335,-0.29739797,0.9969703330800518,1.0,0.00012722106780882914
Twdlbeta,-0.0037971335,-0.448347,0.9969703330800518,1.0,0.00012722106780882914
CG1494,-0.0037978909,-0.43379548,0.9969697287209146,1.0,0.00012722106780882914
CG8008,-0.0037978909,-1.0369778,0.9969697287209146,1.0,0.00012722106780882914
APC7,-0.0037978909,-0.6912663,0.9969697287209146,1.0,0.00012722106780882914
CG31862,-0.0037978909,-0.46157804,0.9969697287209146,1.0,0.00012722106780882914
lncRNA:CR44673,-0.0037978909,-0.4479671,0.9969697287209146,1.0,0.00012722106780882914
lncRNA:CR45888,-0.0037978909,-0.8599038,0.9969697287209146,1.0,0.00012722106780882914
Gr66a,-0.0037986485,-0.76480377,0.9969691243617791,1.0,0.00012722106780882914
CG14598,-0.0037994059,-0.6109827,0.9969685200026454,1.0,0.00012722106780882914
JhI-26,-0.0041073123,-0.04755226,0.996722848162721,1.0,0.004919214621941393
betaTub65B,-0.0042016157,0.09271779,0.9966476055569539,1.0,0.002841270514397184
CG32099,-0.004227748,-0.00032464607,0.9966267552015664,1.0,0.022602943047368644
erm,-0.0043985546,-0.0064020026,0.9964904725012714,1.0,0.03778465713922226
Reg-5,-0.004451955,-0.12839188,0.9964478652920682,1.0,0.003731817989058988
tsl,-0.004539442,-0.09787065,0.9963780620138311,1.0,0.002841270514397184
CG12659,-0.004661771,0.02069149,0.9962804583423767,1.0,0.011237860989779908
CG6470,-0.0047416827,0.058420245,0.9962166986984197,1.0,0.0013570247232941775
l(2)dtl,-0.0047655427,-0.023230597,0.9961976614634199,1.0,0.007039565752088546
lncRNA:CR43828,-0.004775768,-0.024313953,0.9961895026490821,1.0,0.0013570247232941775
CG18547,-0.004857195,-0.10122319,0.9961245343269773,1.0,0.0010601755650735763
Rrp40,-0.004928396,-0.015468516,0.996067724838459,1.0,0.015733005385691872
shg,-0.0049371067,0.00053031236,0.9960607747428222,1.0,0.012722106780882914
CG16736,-0.0049431664,-0.31631178,0.9960559398938598,1.0,0.0007633264068529749
lncRNA:CR44444,-0.0049833115,0.002266006,0.9960239090231503,1.0,0.0004664772486323735
Cpr47Eg,-0.0049870987,-0.16390699,0.9960208872432247,1.0,0.0004664772486323735
ppk13,-0.0049878564,-0.1434881,0.9960202828872464,1.0,0.0004664772486323735
CG15322,-0.0050003543,-0.43172675,0.9960103110139347,1.0,0.0004664772486323735
Acox57D-p,-0.0050098225,-0.6289047,0.9960027565648709,1.0,0.0004664772486323735
CG14406,-0.005056785,0.24801746,0.9959652865028245,1.0,0.00016962809041177218
TbCMF46,-0.005056785,0.33758968,0.9959652865028245,1.0,0.00016962809041177218
CheB98a,-0.0050575426,0.15123296,0.9959646821470577,1.0,0.00016962809041177218
Nepl6,-0.0050582998,0.32441422,0.9959640777912933,1.0,0.00016962809041177218
asRNA:CR45129,-0.0050590574,0.27108234,0.9959634734355312,1.0,0.00016962809041177218
Galphaf,-0.0050590574,0.21872362,0.9959634734355312,1.0,0.00016962809041177218
CG18641,-0.0050590574,0.28231427,0.9959634734355312,1.0,0.00016962809041177218
mah,-0.005059815,0.093903214,0.9959628690797713,1.0,0.00016962809041177218
CG42749,-0.005059815,-0.022578375,0.9959628690797713,1.0,0.00016962809041177218
CG16898,-0.005059815,0.12916768,0.9959628690797713,1.0,0.00016962809041177218
lncRNA:CR45574,-0.005060572,-0.20494005,0.9959622647240138,1.0,0.00016962809041177218
CG32371,-0.005060572,0.005555486,0.9959622647240138,1.0,0.00016962809041177218
Hsp70Bbb,-0.005060572,-0.22447316,0.9959622647240138,1.0,0.00016962809041177218
CG13086,-0.005060572,0.2178094,0.9959622647240138,1.0,0.00016962809041177218
CG14545,-0.00506133,-0.40796334,0.9959616603682586,1.0,0.00016962809041177218
CG30148,-0.00506133,-0.0628878,0.9959616603682586,1.0,0.00016962809041177218
lncRNA:CR45658,-0.00506133,-0.14937103,0.9959616603682586,1.0,0.00016962809041177218
GstD8,-0.0050620874,-0.15424041,0.9959610560125057,1.0,0.00016962809041177218
Gr33a,-0.0050620874,-0.4462144,0.9959610560125057,1.0,0.00016962809041177218
CG14763,-0.0050620874,-0.19477162,0.9959610560125057,1.0,0.00016962809041177218
CG13049,-0.0050620874,-0.3782887,0.9959610560125057,1.0,0.00016962809041177218
CG32199,-0.0050628446,-0.4752216,0.9959604516567552,1.0,0.00016962809041177218
mir-4975,-0.0050628446,-0.49436998,0.9959604516567552,1.0,0.00016962809041177218
CG14759,-0.0050628446,-0.45510393,0.9959604516567552,1.0,0.00016962809041177218
CG13331,-0.0050628446,-0.40485474,0.9959604516567552,1.0,0.00016962809041177218
CG13457,-0.0050628446,-0.67195576,0.9959604516567552,1.0,0.00016962809041177218
lncRNA:CR33218,-0.0050628446,-0.7679488,0.9959604516567552,1.0,0.00016962809041177218
lncRNA:CR45699,-0.0050643594,-0.48740602,0.9959592429452611,1.0,0.00016962809041177218
CG42766,-0.0058968053,-0.048881512,0.995295057458524,1.0,0.0019931300623383234
nis,-0.005902865,-0.01178029,0.9952902226347102,1.0,0.0019931300623383234
T3dh,-0.0059899725,0.095379665,0.9952207220615865,1.0,0.0013994317458971206
GstZ1,-0.0060316324,-0.1600109,0.9951874826698356,1.0,0.001696280904117722
NtR,-0.0061433576,-0.18580806,0.9950983407060807,1.0,0.0011025825876765192
lncRNA:CR45972,-0.0061520683,0.10932073,0.995091390657226,1.0,0.0008057334294559179
asRNA:CR45944,-0.006191456,-0.14785923,0.9950599643540187,1.0,0.0008057334294559179
lobo,-0.006230465,0.4393646,0.9950288402343573,1.0,0.0005088842712353166
CG7156,-0.006240312,-0.04024853,0.9950209836616561,1.0,0.024002374793265766
Cyp9h1,-0.0062456145,0.0007132546,0.9950167531996323,1.0,0.0005088842712353166
elg1,-0.0062478865,-0.007216727,0.9950149401445221,1.0,0.0005088842712353166
asRNA:CR44351,-0.006248644,-0.04419697,0.9950143357928245,1.0,0.0005088842712353166
CG9083,-0.006248644,0.06037769,0.9950143357928245,1.0,0.0005088842712353166
CG43163,-0.006250159,0.043706335,0.9950131270894377,1.0,0.0005088842712353166
CG9876,-0.006271368,-0.3956035,0.9949962052432259,1.0,0.0005088842712353166
CG1791,-0.006318709,0.4082096,0.9949584332732049,1.0,0.00021203511301471525
CG13869,-0.0063194665,0.40558156,0.9949578289217761,1.0,0.00021203511301471525
CG43095,-0.0063202237,0.30033055,0.9949572245703503,1.0,0.00021203511301471525
CG13840,-0.0063209813,0.35525268,0.9949566202189274,1.0,0.00021203511301471525
Strica,-0.006322496,0.11739577,0.9949554115160901,1.0,0.00021203511301471525
lncRNA:CR45973,-0.006322496,0.09889553,0.9949554115160901,1.0,0.00021203511301471525
CG5084,-0.006324011,-0.07764257,0.9949542028132645,1.0,0.00021203511301471525
Cad74A,-0.0063247685,-0.17834142,0.994953598461856,1.0,0.00021203511301471525
psh,-0.0063247685,-0.067067765,0.994953598461856,1.0,0.00021203511301471525
CG14221,-0.0063247685,0.12951872,0.994953598461856,1.0,0.00021203511301471525
CG11475,-0.006325526,0.12062526,0.9949529941104505,1.0,0.00021203511301471525
CG13051,-0.006325526,0.0020047594,0.9949529941104505,1.0,0.00021203511301471525
saturn,-0.006325526,0.10512986,0.9949529941104505,1.0,0.00021203511301471525
Dmel_CG6279,-0.006325526,-0.15294975,0.9949529941104505,1.0,0.00021203511301471525
asRNA:CR45367,-0.006325526,-0.03368915,0.9949529941104505,1.0,0.00021203511301471525
CG17109,-0.0063262833,-0.20054062,0.9949523897590479,1.0,0.00021203511301471525
CG15145,-0.0063262833,-0.1214332,0.9949523897590479,1.0,0.00021203511301471525
lncRNA:CR33987,-0.0063262833,-0.2787447,0.9949523897590479,1.0,0.00021203511301471525
asRNA:CR31514,-0.006327041,-0.16016261,0.9949517854076481,1.0,0.00021203511301471525
CG6800,-0.006327041,-0.34277177,0.9949517854076481,1.0,0.00021203511301471525
snoRNA:Psi28S-2626,-0.006327041,-0.31803745,0.9949517854076481,1.0,0.00021203511301471525
CG13563,-0.0063277986,-0.41545245,0.9949511810562511,1.0,0.00021203511301471525
lncRNA:CR44217,-0.0063277986,-0.35706177,0.9949511810562511,1.0,0.00021203511301471525
CG13250,-0.0063293134,-0.39428958,0.994949972353466,1.0,0.00021203511301471525
P5CDh2,-0.0063293134,-0.40317467,0.994949972353466,1.0,0.00021203511301471525
btv,-0.0063300706,-0.5335683,0.9949493680020779,1.0,0.00021203511301471525
CG4563,-0.0063300706,-0.74366975,0.9949493680020779,1.0,0.00021203511301471525
CG2444,-0.0063300706,-0.48507768,0.9949493680020779,1.0,0.00021203511301471525
CG42703,-0.0063300706,-0.57480186,0.9949493680020779,1.0,0.00021203511301471525
CG12362,-0.006330828,-0.7150031,0.9949487636506926,1.0,0.00021203511301471525
Nepl18,-0.0063331006,-0.60921365,0.9949469505965541,1.0,0.00021203511301471525
CG11755,-0.006500499,-0.021976897,0.9948133890140672,1.0,0.022306093889148042
CG12880,-0.0071640313,0.091826096,0.9942839789587072,1.0,0.0017386879267206649
tous,-0.00718221,0.20232132,0.9942694746079835,1.0,0.0014418387685000637
CG9109,-0.007245837,-0.07316548,0.9942187093953957,1.0,0.02154276748229507
knk,-0.007425733,0.12884982,0.9940751769275918,1.0,0.000848140452058861
CG42697,-0.0074579245,-0.2114339,0.9940494921902869,1.0,0.000848140452058861
Cyp12a4,-0.0074761035,0.0075910385,0.9940349878707667,1.0,0.005343284847970824
lncRNA:CR44814,-0.007479891,-0.276861,0.9940319661377813,1.0,0.000848140452058861
lncRNA:CR45340,-0.0075389724,-0.37105364,0.9939848271143199,1.0,0.0005512912938382596
CG40813,-0.007580633,0.45947364,0.9939515880719276,1.0,0.0002544421356176583
CG14244,-0.0075836624,0.3951335,0.9939491706874352,1.0,0.0002544421356176583
CG17258,-0.0075851777,0.39043,0.9939479619952097,1.0,0.0002544421356176583
asRNA:CR45807,-0.0075851777,0.13001376,0.9939479619952097,1.0,0.0002544421356176583
CG13678,-0.0075851777,-0.008491134,0.9939479619952097,1.0,0.0002544421356176583
Pkcdelta,-0.0075851777,0.22320643,0.9939479619952097,1.0,0.0002544421356176583
Dhc62B,-0.007585935,0.2307345,0.9939473576491022,1.0,0.0002544421356176583
Tpc2,-0.00758745,0.052105304,0.9939461489568977,1.0,0.0002544421356176583
wupA,-0.00758745,0.023164408,0.9939461489568977,1.0,0.0002544421356176583
CG7778,-0.007588965,-0.11086958,0.993944940264707,1.0,0.0002544421356176583
CG13566,-0.007588965,-0.10467062,0.993944940264707,1.0,0.0002544421356176583
CG7309,-0.0075904797,-0.14660937,0.9939437315725302,1.0,0.0002544421356176583
lncRNA:CR32385,-0.007592752,-0.18707535,0.9939419185342911,1.0,0.0002544421356176583
Ndg,-0.007592752,-0.38016278,0.9939419185342911,1.0,0.0002544421356176583
COX7AL2,-0.007592752,-0.35148385,0.9939419185342911,1.0,0.0002544421356176583
CG31445,-0.0075935097,-0.47187838,0.9939413141882184,1.0,0.0002544421356176583
CG14990,-0.0075935097,-0.49535197,0.9939413141882184,1.0,0.0002544421356176583
FarO,-0.0075950245,-0.5251649,0.9939401054960832,1.0,0.0002544421356176583
CG11060,-0.0075950245,-0.3111476,0.9939401054960832,1.0,0.0002544421356176583
lncRNA:CR43855,-0.0075965393,-0.8951351,0.9939388968039621,1.0,0.0002544421356176583
insc,-0.0075965393,-0.65161914,0.9939388968039621,1.0,0.0002544421356176583
asRNA:CR43981,-0.0076033566,-0.9090336,0.993933457689589,1.0,0.0002544421356176583
CCHa2,-0.007728716,-0.0040721656,0.9938334384702481,1.0,0.009244730927441585
CG11413,-0.008024882,0.078236416,0.993597139675143,1.0,0.002968491582206013
Orct,-0.008307792,-0.026072428,0.9933714174372461,1.0,0.008057334294559178
Slob,-0.008327107,-0.002208723,0.9933560067011906,1.0,0.2714897587040414
asRNA:CR43730,-0.008442998,-0.10567466,0.9932635423371103,1.0,0.002374793265764811
CG42764,-0.008476704,-0.11154955,0.9932366491239634,1.0,0.002077944107544209
lncRNA:CR45805,-0.008536923,0.30106932,0.993188603964566,1.0,0.0011873966328824054
Idgf2,-0.008550935,-0.19429484,0.9931774236479908,1.0,0.002374793265764811
CG8051,-0.008606609,0.06632694,0.9931330045656639,1.0,0.0011873966328824054
mir-4962,-0.008655086,-0.116512746,0.9930943267426006,1.0,0.0011873966328824054
asRNA:CR45135,-0.008675537,-0.17136401,0.9930780095408578,1.0,0.0011873966328824054
Odc1,-0.0087047,-0.090496376,0.9930547424248631,1.0,0.000890547474661804
Pgant4,-0.008705457,-0.11347822,0.9930541380842666,1.0,0.000890547474661804
CG12857,-0.008757343,0.10379464,0.9930127407629058,1.0,0.0005936983164412027
CG10445,-0.008769462,0.039701868,0.9930030713182865,1.0,0.0005936983164412027
mus301,-0.008783854,-0.17612411,0.992991588854136,1.0,0.0005936983164412027
dila,-0.008791428,-0.2363251,0.9929855454525344,1.0,0.0005936983164412027
lncRNA:CR45564,-0.0088463435,0.3437115,0.9929417308029796,1.0,0.00029684915822060135
Tret1l,-0.008849374,0.24201503,0.9929393134436225,1.0,0.00029684915822060135
CG42366,-0.008850131,0.1551984,0.9929387091037934,1.0,0.00029684915822060135
CG12911,-0.008850888,0.18524963,0.9929381047639684,1.0,0.00029684915822060135
CG11841,-0.008852404,-0.028255114,0.9929368960843303,1.0,0.00029684915822060135
CG12105,-0.008854676,0.109685615,0.9929350830649036,1.0,0.00029684915822060135
CG6865,-0.008856191,-0.122291856,0.9929338743853061,1.0,0.00029684915822060135
CG11425,-0.008856191,-0.1368069,0.9929338743853061,1.0,0.00029684915822060135
CG3339,-0.008856191,-0.16571221,0.9929338743853061,1.0,0.00029684915822060135
CG13082,-0.008858464,-0.12581098,0.9929320613659404,1.0,0.00029684915822060135
Phlpp,-0.008858464,-0.3345674,0.9929320613659404,1.0,0.00029684915822060135
CG6527,-0.008858464,-0.2790318,0.9929320613659404,1.0,0.00029684915822060135
snoRNA:gcl-a,-0.008859221,-0.28059888,0.9929314570261598,1.0,0.00029684915822060135
CG15650,-0.008859978,-0.29118326,0.9929308526863834,1.0,0.00029684915822060135
CG32461,-0.008859978,-0.30131468,0.9929308526863834,1.0,0.00029684915822060135
asRNA:CR45812,-0.008859978,-0.24744548,0.9929308526863834,1.0,0.00029684915822060135
CG32161,-0.008859978,-0.38552892,0.9929308526863834,1.0,0.00029684915822060135
CG42762,-0.008863766,-0.5011566,0.992927830987562,1.0,0.00029684915822060135
comm2,-0.008863766,-0.4847284,0.992927830987562,1.0,0.00029684915822060135
CG43064,-0.008864523,-0.58692884,0.9929272266478099,1.0,0.00029684915822060135
lncRNA:CR45247,-0.0089308005,-16.663101,0.9928743469352506,1.0,0.0
CG7691,-0.0089308005,-16.547132,0.9928743469352506,1.0,0.0
asp,-0.0089308005,-15.128009,0.9928743469352506,1.0,0.0
lky,-0.0089308005,-16.05379,0.9928743469352506,1.0,0.0
Mco1,-0.0089308005,-15.958859,0.9928743469352506,1.0,0.0
CG11672,-0.0089308005,-17.139402,0.9928743469352506,1.0,0.0
m,-0.0089308005,-16.191126,0.9928743469352506,1.0,0.0
CG6244,-0.0089308005,-16.344532,0.9928743469352506,1.0,0.0
conv,-0.0089308005,-15.744041,0.9928743469352506,1.0,0.0
snoRNA:CD61,-0.0089308005,-16.807083,0.9928743469352506,1.0,0.0
Fign,-0.0089308005,-16.427868,0.9928743469352506,1.0,0.0
CG13362,-0.0089308005,-15.642343,0.9928743469352506,1.0,0.0
spz6,-0.0089308005,-15.657777,0.9928743469352506,1.0,0.0
Sclp,-0.0089308005,-16.503126,0.9928743469352506,1.0,0.0
Cpr35B,-0.0089308005,-16.505657,0.9928743469352506,1.0,0.0
Fancl,-0.0089308005,-15.145598,0.9928743469352506,1.0,0.0
Trxr2,-0.0089308005,-15.835459,0.9928743469352506,1.0,0.0
CG18540,-0.0089308005,-16.780754,0.9928743469352506,1.0,0.0
karr,-0.0089308005,-16.496649,0.9928743469352506,1.0,0.0
CG15649,-0.0089308005,-16.961714,0.9928743469352506,1.0,0.0
dgt3,-0.0089308005,-15.491369,0.9928743469352506,1.0,0.0
Kaz-m1,-0.0089308005,-16.227594,0.9928743469352506,1.0,0.0
eIF4E7,-0.0089308005,-16.025381,0.9928743469352506,1.0,0.0
CG42568,-0.0089308005,-16.273058,0.9928743469352506,1.0,0.0
dsx-c73A,-0.0089308005,-15.567485,0.9928743469352506,1.0,0.0
CG34138,-0.0089308005,-16.677044,0.9928743469352506,1.0,0.0
CG7126,-0.0089308005,-16.198797,0.9928743469352506,1.0,0.0
CG15140,-0.0089308005,-15.931058,0.9928743469352506,1.0,0.0
CG42564,-0.0089308005,-16.332361,0.9928743469352506,1.0,0.0
CG5715,-0.0089308005,-16.116583,0.9928743469352506,1.0,0.0
CG14125,-0.0089308005,-17.032084,0.9928743469352506,1.0,0.0
snoRNA:CD11c,-0.0089308005,-16.155878,0.9928743469352506,1.0,0.0
CG14072,-0.0089308005,-15.290764,0.9928743469352506,1.0,0.0
Gr93d,-0.0089308005,-16.489504,0.9928743469352506,1.0,0.0
Osi20,-0.0089308005,-17.045485,0.9928743469352506,1.0,0.0
CG42615,-0.0089308005,-16.487726,0.9928743469352506,1.0,0.0
lncRNA:CR45482,-0.0089308005,-16.33085,0.9928743469352506,1.0,0.0
lncRNA:CR46063,-0.0089308005,-16.891855,0.9928743469352506,1.0,0.0
lncRNA:CR44899,-0.0089308005,-16.05681,0.9928743469352506,1.0,0.0
CG34198,-0.0089308005,-15.144161,0.9928743469352506,1.0,0.0
SkpB,-0.0089308005,-15.701169,0.9928743469352506,1.0,0.0
lncRNA:CR44504,-0.0089308005,-15.371991,0.9928743469352506,1.0,0.0
lncRNA:CR45150,-0.0089308005,-15.988233,0.9928743469352506,1.0,0.0
CG34199,-0.0089308005,-15.990642,0.9928743469352506,1.0,0.0
lncRNA:CR45578,-0.0089308005,-16.888414,0.9928743469352506,1.0,0.0
CG33927,-0.0089308005,-15.94088,0.9928743469352506,1.0,0.0
asRNA:CR44019,-0.0089308005,-16.462841,0.9928743469352506,1.0,0.0
lncRNA:CR45695,-0.0089308005,-17.105806,0.9928743469352506,1.0,0.0
snoRNA:Psi18S-841c,-0.0089308005,-15.313331,0.9928743469352506,1.0,0.0
snoRNA:Psi18S-841b,-0.0089308005,-15.222145,0.9928743469352506,1.0,0.0
ppk23,-0.0089308005,-16.14573,0.9928743469352506,1.0,0.0
CG6333,-0.0089308005,-16.84722,0.9928743469352506,1.0,0.0
CG15128,-0.0089308005,-16.916985,0.9928743469352506,1.0,0.0
p-cup,-0.0089308005,-15.416584,0.9928743469352506,1.0,0.0
CG33463,-0.0089308005,-16.087484,0.9928743469352506,1.0,0.0
Als2,-0.00900844,0.022546707,0.9928124021689352,1.0,0.04982825155845808
ptc,-0.009117514,0.067005575,0.9927253773997747,1.0,0.003604596921250159
T48,-0.009235298,-0.09498734,0.9926314028330736,1.0,0.006276239345235571
lncRNA:CR45808,-0.00952692,0.11997346,0.992398733126627,1.0,0.0021203511301471525
CG17777,-0.0095477495,-0.17060062,0.9923821138863816,1.0,0.002714049446588355
lncRNA:CR43785,-0.009667049,-0.04457971,0.9922869310288693,1.0,0.0021203511301471525
CG6985,-0.009707194,0.025075657,0.9922549012665143,1.0,0.0018235019719265511
nesd,-0.00993481,-0.21648784,0.9920732987948433,1.0,0.0012298036554853483
CG33098,-0.009960564,-0.033187844,0.9920527514526858,1.0,0.000932954497264747
Kebab,-0.009977228,-0.082282454,0.9920394561164505,1.0,0.000932954497264747
CG1806,-0.010042369,-0.0682528,0.9919874834596842,1.0,0.0006361053390441457
CG13693,-0.010061305,-0.21890834,0.9919723751355973,1.0,0.0006361053390441457
CG5707,-0.010070395,-0.3092455,0.9919651231410578,1.0,0.0006361053390441457
lncRNA:CR44741,-0.010112813,0.005850659,0.9919312805086599,1.0,0.00033925618082354436
CG32036,-0.010118872,-0.0014868842,0.9919264458480724,1.0,0.00033925618082354436
CG15674,-0.010121902,-0.10849473,0.9919240285178899,1.0,0.00033925618082354436
lncRNA:CR44055,-0.010121902,-0.29488292,0.9919240285178899,1.0,0.00033925618082354436
CG8925,-0.010124175,-0.23589942,0.9919222155203016,1.0,0.00033925618082354436
Ugt36A1,-0.010127962,-0.36813316,0.9919191938577471,1.0,0.00033925618082354436
CAH13,-0.010128719,-0.44354135,0.9919185895252501,1.0,0.00033925618082354436
CG12896,-0.010129477,-0.44567809,0.9919179851927578,1.0,0.00033925618082354436
CG10345,-0.010131749,-0.48016608,0.9919161721953085,1.0,0.00033925618082354436
lncRNA:CR45681,-0.010195375,-1.0111043,0.9918654082837114,1.0,4.2407022602943045e-05
CG31230,-0.010195375,-0.6453576,0.9918654082837114,1.0,4.2407022602943045e-05
CG44037,-0.010195375,-0.9387695,0.9918654082837114,1.0,4.2407022602943045e-05
asRNA:CR43469,-0.010195375,-0.4143434,0.9918654082837114,1.0,4.2407022602943045e-05
CG31525,-0.010195375,-0.6316649,0.9918654082837114,1.0,4.2407022602943045e-05
CG12224,-0.010195375,-0.39158586,0.9918654082837114,1.0,4.2407022602943045e-05
lncRNA:CR44209,-0.010195375,-0.5368537,0.9918654082837114,1.0,4.2407022602943045e-05
Spn42Db,-0.010195375,-0.508657,0.9918654082837114,1.0,4.2407022602943045e-05
lncRNA:CR44284,-0.010195375,-0.7300287,0.9918654082837114,1.0,4.2407022602943045e-05
CG4367,-0.010195375,-1.0746332,0.9918654082837114,1.0,4.2407022602943045e-05
snoRNA:Psi28S-1135c,-0.010195375,-0.8359004,0.9918654082837114,1.0,4.2407022602943045e-05
CG34202,-0.010195375,-0.74258924,0.9918654082837114,1.0,4.2407022602943045e-05
CG43919,-0.010195375,-0.09943329,0.9918654082837114,1.0,4.2407022602943045e-05
Cpr76Bc,-0.010195375,-0.98028576,0.9918654082837114,1.0,4.2407022602943045e-05
CG31698,-0.010195375,-1.0059692,0.9918654082837114,1.0,4.2407022602943045e-05
snoRNA:CD3a,-0.010195375,0.5722257,0.9918654082837114,1.0,4.2407022602943045e-05
CG15286,-0.010195375,-0.5336191,0.9918654082837114,1.0,4.2407022602943045e-05
lncRNA:CR46022,-0.010195375,-0.4690995,0.9918654082837114,1.0,4.2407022602943045e-05
lncRNA:CR46039,-0.010195375,-0.8575114,0.9918654082837114,1.0,4.2407022602943045e-05
CG11404,-0.010195375,-0.95667696,0.9918654082837114,1.0,4.2407022602943045e-05
CG44163,-0.010195375,0.14215103,0.9918654082837114,1.0,4.2407022602943045e-05
lncRNA:CR44848,-0.010195375,-0.7911075,0.9918654082837114,1.0,4.2407022602943045e-05
CG10063,-0.010195375,-0.90834403,0.9918654082837114,1.0,4.2407022602943045e-05
CG10182,-0.010195375,-0.24042138,0.9918654082837114,1.0,4.2407022602943045e-05
CG32107,-0.010195375,-0.70760626,0.9918654082837114,1.0,4.2407022602943045e-05
CG33771,-0.010195375,-0.61334926,0.9918654082837114,1.0,4.2407022602943045e-05
Dmel_CR34530,-0.010195375,-0.6539385,0.9918654082837114,1.0,4.2407022602943045e-05
CG4017,-0.010196133,-1.238042,0.9918648039516285,1.0,4.2407022602943045e-05
CG42816,-0.010196133,-0.9568839,0.9918648039516285,1.0,4.2407022602943045e-05
CG14069,-0.010196133,-1.116377,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR44078,-0.010196133,-0.71017516,0.9918648039516285,1.0,4.2407022602943045e-05
Pgant8,-0.010196133,-1.1685481,0.9918648039516285,1.0,4.2407022602943045e-05
CG15169,-0.010196133,-1.3813148,0.9918648039516285,1.0,4.2407022602943045e-05
CG32148,-0.010196133,-0.9581773,0.9918648039516285,1.0,4.2407022602943045e-05
DZIP1,-0.010196133,-1.4987147,0.9918648039516285,1.0,4.2407022602943045e-05
CG7016,-0.010196133,-1.5981876,0.9918648039516285,1.0,4.2407022602943045e-05
CG8927,-0.010196133,-0.9152312,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR45118,-0.010196133,-1.124902,0.9918648039516285,1.0,4.2407022602943045e-05
CG17821,-0.010196133,-1.3395627,0.9918648039516285,1.0,4.2407022602943045e-05
CG42460,-0.010196133,-0.8906115,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR44610,-0.010196133,-1.2959491,0.9918648039516285,1.0,4.2407022602943045e-05
asRNA:CR43971,-0.010196133,-1.6808661,0.9918648039516285,1.0,4.2407022602943045e-05
CG15452,-0.010196133,-1.3575739,0.9918648039516285,1.0,4.2407022602943045e-05
CG4213,-0.010196133,-1.1970946,0.9918648039516285,1.0,4.2407022602943045e-05
CG10164,-0.010196133,-1.0846784,0.9918648039516285,1.0,4.2407022602943045e-05
Doc3,-0.010196133,-2.1675324,0.9918648039516285,1.0,4.2407022602943045e-05
Hr83,-0.010196133,-1.009218,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR44151,-0.010196133,-1.6959333,0.9918648039516285,1.0,4.2407022602943045e-05
Cda4,-0.010196133,-1.3618684,0.9918648039516285,1.0,4.2407022602943045e-05
CG31533,-0.010196133,-0.7951433,0.9918648039516285,1.0,4.2407022602943045e-05
Tpt,-0.010196133,-1.1811033,0.9918648039516285,1.0,4.2407022602943045e-05
SteXh:CG42398,-0.010196133,-0.895292,0.9918648039516285,1.0,4.2407022602943045e-05
CG11498,-0.010196133,-1.6460582,0.9918648039516285,1.0,4.2407022602943045e-05
Act88F,-0.010196133,-1.3191661,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR43918,-0.010196133,-1.3124573,0.9918648039516285,1.0,4.2407022602943045e-05
Srg1,-0.010196133,-1.0459151,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR44759,-0.010196133,-1.093179,0.9918648039516285,1.0,4.2407022602943045e-05
lncRNA:CR45562,-0.010196133,-1.284008,0.9918648039516285,1.0,4.2407022602943045e-05
Gdap1,-0.010196133,-1.6013348,0.9918648039516285,1.0,4.2407022602943045e-05
CG8564,-0.010196133,-1.4961373,0.9918648039516285,1.0,4.2407022602943045e-05
CG8197,-0.010196133,-1.1906052,0.9918648039516285,1.0,4.2407022602943045e-05
Sfp77F,-0.010196133,-1.517374,0.9918648039516285,1.0,4.2407022602943045e-05
CG17362,-0.010196133,-1.6073287,0.9918648039516285,1.0,4.2407022602943045e-05
CG17298,-0.010196133,-1.2260317,0.9918648039516285,1.0,4.2407022602943045e-05
kni,-0.010196133,-1.0233523,0.9918648039516285,1.0,4.2407022602943045e-05
CG31809,-0.010196133,-1.677903,0.9918648039516285,1.0,4.2407022602943045e-05
CG7916,-0.010196133,-0.9455096,0.9918648039516285,1.0,4.2407022602943045e-05
CG34382,-0.010196133,-1.0928978,0.9918648039516285,1.0,4.2407022602943045e-05
Ass,-0.010196891,-1.610774,0.9918641996195501,1.0,4.2407022602943045e-05
CG12003,-0.010196891,-2.9116464,0.9918641996195501,1.0,4.2407022602943045e-05
